,sample,collection_date,county,lineage
521,USA/CA-CZB-13354/2020,2020-04-30 00:00:00,Alameda County,B.1.453
522,USA/CA-CZB-13341/2020,2020-05-02 00:00:00,Alameda County,B.1.453
523,USA/CA-CZB-13351/2020,2020-04-30 00:00:00,Alameda County,B.1.166
524,USA/CA-CZB-13352/2020,2020-04-30 00:00:00,Alameda County,B.1.166
525,USA/CA-CZB-13349/2020,2020-04-30 00:00:00,Alameda County,B.1.110
526,USA/CA-CZB-13353/2020,2020-04-30 00:00:00,Alameda County,A.1
527,USA/CA-CZB-13342/2020,2020-05-02 00:00:00,Alameda County,B.1.453
528,USA/CA-CZB-13343/2020,2020-05-02 00:00:00,Alameda County,B.1.453
529,USA/CA-CZB-13344/2020,2020-05-02 00:00:00,Alameda County,B.1.453
530,USA/CA-CZB-13345/2020,2020-05-03 00:00:00,Alameda County,B.1.166
531,USA/CA-CZB-13069/2020,2020-05-03 00:00:00,Alameda County,B.1
532,USA/CA-CZB-13068/2020,2020-05-04 00:00:00,Alameda County,B.1.320
533,USA/CA-CZB-13067/2020,2020-05-03 00:00:00,Alameda County,B.1.166
534,USA/CA-CZB-13078/2020,2020-05-06 00:00:00,Alameda County,B.1.166
535,USA/CA-CZB-13077/2020,2020-05-06 00:00:00,Alameda County,B.1.166
536,USA/CA-CZB-13086/2020,2020-05-08 00:00:00,Alameda County,B.1.453
537,USA/CA-CZB-13085/2020,2020-05-08 00:00:00,Alameda County,B.1.453
538,USA/CA-CZB-13083/2020,2020-05-07 00:00:00,Alameda County,B.1.453
539,USA/CA-CZB-13082/2020,2020-05-07 00:00:00,Alameda County,B.1.453
540,USA/CA-CZB-13080/2020,2020-05-07 00:00:00,Alameda County,B.1.110
541,USA/CA-CZB-13091/2020,2020-05-08 00:00:00,Alameda County,B
542,USA/CA-CZB-13089/2020,2020-05-08 00:00:00,Alameda County,B.1.453
543,USA/CA-CZB-13088/2020,2020-05-08 00:00:00,Alameda County,B.1.166
544,USA/CA-CZB-13087/2020,2020-05-08 00:00:00,Alameda County,B.1.503
545,USA/CA-CZB-13094/2020,2020-05-09 00:00:00,Alameda County,B.1.166
546,USA/CA-CZB-13021/2020,2020-05-10 00:00:00,Alameda County,B.1.503
547,USA/CA-CZB-13030/2020,2020-05-11 00:00:00,Alameda County,B.1.320
548,USA/CA-CZB-13029/2020,2020-05-11 00:00:00,Alameda County,B.1.320
549,USA/CA-CZB-13028/2020,2020-05-11 00:00:00,Alameda County,B.1.503
550,USA/CA-CZB-13027/2020,2020-05-11 00:00:00,Alameda County,B.1.503
551,USA/CA-CZB-13026/2020,2020-05-12 00:00:00,Alameda County,B.1.453
552,USA/CA-CZB-13025/2020,2020-05-11 00:00:00,Alameda County,B.1.453
553,USA/CA-CZB-13024/2020,2020-05-11 00:00:00,Alameda County,B.1.1.70
554,USA/CA-CZB-13023/2020,2020-05-11 00:00:00,Alameda County,B.1.503
555,USA/CA-CZB-13022/2020,2020-05-11 00:00:00,Alameda County,B.1.110
556,USA/CA-CZB-13380/2020,2020-05-12 00:00:00,Alameda County,B.1.453
557,USA/CA-CZB-13381/2020,2020-05-12 00:00:00,Alameda County,B.1.453
558,USA/CA-CZB-13382/2020,2020-05-13 00:00:00,Alameda County,B.1.453
559,USA/CA-CZB-13100/2020,2020-05-13 00:00:00,Alameda County,B.1.503
560,USA/CA-CZB-13099/2020,2020-05-13 00:00:00,Alameda County,B.1.453
561,USA/CA-CZB-13098/2020,2020-05-12 00:00:00,Alameda County,A.1
562,USA/CA-CZB-13096/2020,2020-05-12 00:00:00,Alameda County,B.1.453
563,USA/CA-CZB-13095/2020,2020-05-12 00:00:00,Alameda County,B.1.453
564,USA/CA-CZB-13373/2020,2020-05-13 00:00:00,Alameda County,B.1
565,USA/CA-CZB-13374/2020,2020-05-13 00:00:00,Alameda County,B.1.453
566,USA/CA-CZB-13375/2020,2020-05-13 00:00:00,Alameda County,B.1
567,USA/CA-CZB-13376/2020,2020-05-13 00:00:00,Alameda County,B.1
568,USA/CA-CZB-13377/2020,2020-05-13 00:00:00,Alameda County,B.1
569,USA/CA-CZB-13051/2020,2020-05-14 00:00:00,Alameda County,B
570,USA/CA-CZB-13039/2020,2020-05-15 00:00:00,Alameda County,B.1.453
571,USA/CA-CZB-13038/2020,2020-05-14 00:00:00,Alameda County,B.1.1.70
572,USA/CA-CZB-13037/2020,2020-05-14 00:00:00,Alameda County,B.1.453
573,USA/CA-CZB-13036/2020,2020-05-14 00:00:00,Alameda County,B.1.320
574,USA/CA-CZB-13035/2020,2020-05-14 00:00:00,Alameda County,B.1.1.274
575,USA/CA-CZB-13034/2020,2020-05-14 00:00:00,Alameda County,B.1.166
576,USA/CA-CZB-13048/2020,2020-05-15 00:00:00,Alameda County,B.1.110
577,USA/CA-CZB-13047/2020,2020-05-15 00:00:00,Alameda County,B.1
578,USA/CA-CZB-13046/2020,2020-05-15 00:00:00,Alameda County,B.1.453
579,USA/CA-CZB-13045/2020,2020-05-15 00:00:00,Alameda County,B.1.503
580,USA/CA-CZB-13044/2020,2020-05-16 00:00:00,Alameda County,B.1.166
581,USA/CA-CZB-13043/2020,2020-05-15 00:00:00,Alameda County,B.1.503
582,USA/CA-CZB-13059/2020,2020-05-16 00:00:00,Alameda County,B.1.503
583,USA/CA-CZB-13058/2020,2020-05-16 00:00:00,Alameda County,B.1.453
584,USA/CA-CZB-13054/2020,2020-05-16 00:00:00,Alameda County,B.1.453
585,USA/CA-CZB-13052/2020,2020-05-17 00:00:00,Alameda County,B.1.453
586,USA/CA-CZB-13066/2020,2020-05-16 00:00:00,Alameda County,B.1
587,USA/CA-CZB-13065/2020,2020-05-16 00:00:00,Alameda County,B.1.453
588,USA/CA-CZB-13064/2020,2020-05-18 00:00:00,Alameda County,B.1.166
589,USA/CA-CZB-13063/2020,2020-05-18 00:00:00,Alameda County,B.1.166
590,USA/CA-CZB-13062/2020,2020-05-17 00:00:00,Alameda County,B.1.453
591,USA/CA-CZB-13061/2020,2020-05-17 00:00:00,Alameda County,B.1.453
592,USA/CA-CZB-13060/2020,2020-05-17 00:00:00,Alameda County,B.1.1.70
593,USA/CA-CZB-13366/2020,2020-05-19 00:00:00,Alameda County,B.1.503
594,USA/CA-CZB-13365/2020,2020-05-20 00:00:00,Alameda County,B.1
595,USA/CA-CZB-13359/2020,2020-05-21 00:00:00,Alameda County,B.1.1.109
596,USA/CA-CZB-13360/2020,2020-05-21 00:00:00,Alameda County,B.1
597,USA/CA-CZB-13362/2020,2020-05-21 00:00:00,Alameda County,B.1.1.70
598,USA/CA-CZB-14123/2020,2020-05-22 00:00:00,Alameda County,B.1.453
599,USA/CA-CZB-14106/2020,2020-05-22 00:00:00,Alameda County,B.1.1.29
600,USA/CA-CZB-14115/2020,2020-05-22 00:00:00,Alameda County,B.1.453
601,USA/CA-CZB-14134/2020,2020-05-23 00:00:00,Alameda County,B.1.1.70
602,USA/CA-CZB-14120/2020,2020-05-22 00:00:00,Alameda County,B.1.503
603,USA/CA-CZB-14117/2020,2020-05-23 00:00:00,Alameda County,B.1.1.70
604,USA/CA-CZB-14130/2020,2020-05-23 00:00:00,Alameda County,B.1.1.70
605,USA/CA-CZB-14133/2020,2020-05-23 00:00:00,Alameda County,B.1.1.29
606,USA/CA-CZB-14127/2020,2020-05-23 00:00:00,Alameda County,B.1.453
607,USA/CA-CZB-14103/2020,2020-05-23 00:00:00,Alameda County,B.1.453
608,USA/CA-CZB-14144/2020,2020-05-23 00:00:00,Alameda County,B.1.453
609,USA/CA-CZB-14100/2020,2020-05-25 00:00:00,Alameda County,B.1
610,USA/CA-CZB-14114/2020,2020-05-24 00:00:00,Alameda County,B.1.453
611,USA/CA-CZB-14118/2020,2020-05-24 00:00:00,Alameda County,B.1.1.70
612,USA/CA-CZB-14145/2020,2020-05-25 00:00:00,Alameda County,B.1.1.70
613,USA/CA-CZB-14136/2020,2020-05-24 00:00:00,Alameda County,B.1.503
614,USA/CA-CZB-14128/2020,2020-05-25 00:00:00,Alameda County,B.1.320
615,USA/CA-CZB-14137/2020,2020-05-25 00:00:00,Alameda County,B.1.453
616,USA/CA-CZB-14108/2020,2020-05-25 00:00:00,Alameda County,B.1
617,USA/CA-CZB-14112/2020,2020-05-25 00:00:00,Alameda County,B.1
618,USA/CA-CZB-14132/2020,2020-05-25 00:00:00,Alameda County,B.1.503
619,USA/CA-CZB-14113/2020,2020-05-25 00:00:00,Alameda County,B.1
620,USA/CA-CZB-14107/2020,2020-05-26 00:00:00,Alameda County,B.1.1.70
621,USA/CA-CZB-14111/2020,2020-05-26 00:00:00,Alameda County,B.1.1.29
622,USA/CA-CZB-14138/2020,2020-05-26 00:00:00,Alameda County,B.1.453
623,USA/CA-CZB-14135/2020,2020-05-26 00:00:00,Alameda County,B.1.1.70
624,USA/CA-CZB-14131/2020,2020-05-27 00:00:00,Alameda County,B.1.453
625,USA/CA-CZB-14126/2020,2020-05-26 00:00:00,Alameda County,B.1.453
626,USA/CA-CZB-14124/2020,2020-05-27 00:00:00,Alameda County,B.1.453
627,USA/CA-CZB-14109/2020,2020-05-27 00:00:00,Alameda County,B.1.453
628,USA/CA-CZB-14110/2020,2020-05-27 00:00:00,Alameda County,B.1.1.70
629,USA/CA-CZB-14099/2020,2020-05-26 00:00:00,Alameda County,B.1.453
630,USA/CA-CZB-14122/2020,2020-05-27 00:00:00,Alameda County,B.1.1.70
631,USA/CA-CZB-14129/2020,2020-05-27 00:00:00,Alameda County,B.1.453
632,USA/CA-CZB-14098/2020,2020-05-27 00:00:00,Alameda County,B.1.453
633,USA/CA-CZB-14119/2020,2020-05-26 00:00:00,Alameda County,B.1.1.70
634,USA/CA-CZB-14101/2020,2020-05-27 00:00:00,Alameda County,B.1.1.205
635,USA/CA-CZB-14012/2020,2020-06-06 00:00:00,Alameda County,B.1.453
636,USA/CA-CZB-14016/2020,2020-06-07 00:00:00,Alameda County,B.1
637,USA/CA-CZB-14004/2020,2020-06-08 00:00:00,Alameda County,B
638,USA/CA-CZB-14008/2020,2020-06-08 00:00:00,Alameda County,B.1.453
639,USA/CA-CZB-14009/2020,2020-06-08 00:00:00,Alameda County,B.1.1.70
640,USA/CA-CZB-14010/2020,2020-06-08 00:00:00,Alameda County,B.1.110
641,USA/CA-CZB-14002/2020,2020-06-10 00:00:00,Alameda County,B.1.320
642,USA/CA-CZB-13999/2020,2020-06-10 00:00:00,Alameda County,B.1.453
643,USA/CA-CZB-14000/2020,2020-06-10 00:00:00,Alameda County,B.1.1.205
644,USA/CA-CZB-13997/2020,2020-06-12 00:00:00,Alameda County,B.1.320
645,USA/CA-CZB-13994/2020,2020-06-14 00:00:00,Alameda County,B.1
646,USA/CA-CZB-13995/2020,2020-06-14 00:00:00,Alameda County,B.1.1.70
647,USA/CA-CZB-13996/2020,2020-06-14 00:00:00,Alameda County,B.1.1.162
648,USA/CA-CZB-13984/2020,2020-06-16 00:00:00,Alameda County,B.1.453
649,USA/CA-CZB-13986/2020,2020-06-16 00:00:00,Alameda County,B.1.453
650,USA/CA-CZB-13987/2020,2020-06-16 00:00:00,Alameda County,B.1.243
651,USA/CA-CZB-13989/2020,2020-06-16 00:00:00,Alameda County,B.1.503
652,USA/CA-CZB-13990/2020,2020-06-15 00:00:00,Alameda County,B.1.453
653,USA/CA-CZB-13981/2020,2020-06-16 00:00:00,Alameda County,B.1.503
654,USA/CA-CZB-13974/2020,2020-06-18 00:00:00,Alameda County,B.1.1.70
655,USA/CA-CZB-13975/2020,2020-06-18 00:00:00,Alameda County,B.1.1.70
656,USA/CA-CZB-13976/2020,2020-06-18 00:00:00,Alameda County,B.1
657,USA/CA-CZB-13978/2020,2020-06-18 00:00:00,Alameda County,B.1.503
658,USA/CA-CZB-13979/2020,2020-06-18 00:00:00,Alameda County,B.1.1.205
659,USA/CA-CZB-13980/2020,2020-06-18 00:00:00,Alameda County,B.1.243
660,USA/CA-CZB-13970/2020,2020-06-18 00:00:00,Alameda County,B.1.243
661,USA/CA-CZB-13973/2020,2020-06-18 00:00:00,Alameda County,B.1.1.70
662,USA/CA-CZB-13963/2020,2020-06-19 00:00:00,Alameda County,B.1.453
663,USA/CA-CZB-13966/2020,2020-06-19 00:00:00,Alameda County,B.1.453
664,USA/CA-CZB-13967/2020,2020-06-19 00:00:00,Alameda County,B.1.1.70
665,USA/CA-CZB-13968/2020,2020-06-19 00:00:00,Alameda County,B.1.1.70
666,USA/CA-CZB-13969/2020,2020-06-19 00:00:00,Alameda County,B.1.369
667,USA/CA-CZB-13955/2020,2020-06-21 00:00:00,Alameda County,B.1.1.174
668,USA/CA-CZB-13956/2020,2020-06-21 00:00:00,Alameda County,B.1.453
669,USA/CA-CZB-13959/2020,2020-06-21 00:00:00,Alameda County,B.1.1.70
670,USA/CA-CZB-13962/2020,2020-06-21 00:00:00,Alameda County,B.1.503
671,USA/CA-CZB-13954/2020,2020-06-22 00:00:00,Alameda County,B.1
672,USA/CA-CZB-14092/2020,2020-06-22 00:00:00,Alameda County,B.1.320
673,USA/CA-CZB-14094/2020,2020-06-22 00:00:00,Alameda County,B.1.320
674,USA/CA-CZB-14097/2020,2020-06-22 00:00:00,Alameda County,B.1.320
675,USA/CA-CZB-13937/2020,2020-06-22 00:00:00,Alameda County,B.1.320
676,USA/CA-CZB-13938/2020,2020-06-22 00:00:00,Alameda County,B.1.320
677,USA/CA-CZB-14078/2020,2020-06-22 00:00:00,Alameda County,B.1.320
678,USA/CA-CZB-13940/2020,2020-06-22 00:00:00,Alameda County,B.1.1.127
679,USA/CA-CZB-13941/2020,2020-06-22 00:00:00,Alameda County,B.1.1.70
680,USA/CA-CZB-13942/2020,2020-06-22 00:00:00,Alameda County,B.1.1.70
681,USA/CA-CZB-13943/2020,2020-06-23 00:00:00,Alameda County,B.1.1.174
682,USA/CA-CZB-13944/2020,2020-06-22 00:00:00,Alameda County,B.1.320
683,USA/CA-CZB-13945/2020,2020-06-22 00:00:00,Alameda County,B.1.1.174
684,USA/CA-CZB-13946/2020,2020-06-22 00:00:00,Alameda County,B.1.369
685,USA/CA-CZB-14088/2020,2020-06-22 00:00:00,Alameda County,B.1.1.101
686,USA/CA-CZB-13947/2020,2020-06-22 00:00:00,Alameda County,B.1.453
687,USA/CA-CZB-13948/2020,2020-06-22 00:00:00,Alameda County,B.1.1.101
688,USA/CA-CZB-13949/2020,2020-06-22 00:00:00,Alameda County,B.1.453
689,USA/CA-CZB-13950/2020,2020-06-22 00:00:00,Alameda County,B.1.1.70
690,USA/CA-CZB-13952/2020,2020-06-22 00:00:00,Alameda County,B.1.1.70
691,USA/CA-CZB-14082/2020,2020-06-23 00:00:00,Alameda County,B.1.453
692,USA/CA-CZB-14083/2020,2020-06-23 00:00:00,Alameda County,B.1.1.174
693,USA/CA-CZB-14084/2020,2020-06-23 00:00:00,Alameda County,B.1.1.70
694,USA/CA-CZB-14085/2020,2020-06-23 00:00:00,Alameda County,B.1
695,USA/CA-CZB-14087/2020,2020-06-23 00:00:00,Alameda County,B.1.390
696,USA/CA-CZB-14066/2020,2020-06-24 00:00:00,Alameda County,B.1.503
697,USA/CA-CZB-14067/2020,2020-06-24 00:00:00,Alameda County,B.1.453
698,USA/CA-CZB-14068/2020,2020-06-24 00:00:00,Alameda County,B.1.453
699,USA/CA-CZB-14069/2020,2020-06-24 00:00:00,Alameda County,B.1.320
700,USA/CA-CZB-14070/2020,2020-06-25 00:00:00,Alameda County,B.1.1.127
701,USA/CA-CZB-14071/2020,2020-06-25 00:00:00,Alameda County,B.1
702,USA/CA-CZB-14072/2020,2020-06-26 00:00:00,Alameda County,B.1.453
703,USA/CA-CZB-14073/2020,2020-06-25 00:00:00,Alameda County,B.1.453
704,USA/CA-CZB-14074/2020,2020-06-25 00:00:00,Alameda County,B.1.453
705,USA/CA-CZB-14075/2020,2020-06-25 00:00:00,Alameda County,B.1.1.127
706,USA/CA-CZB-14058/2020,2020-06-27 00:00:00,Alameda County,B.1.453
707,USA/CA-CZB-14059/2020,2020-06-27 00:00:00,Alameda County,B.1.453
708,USA/CA-CZB-14060/2020,2020-06-26 00:00:00,Alameda County,B.1.453
709,USA/CA-CZB-14061/2020,2020-06-26 00:00:00,Alameda County,B.1.320
710,USA/CA-CZB-14062/2020,2020-06-26 00:00:00,Alameda County,B.1.453
711,USA/CA-CZB-14063/2020,2020-06-26 00:00:00,Alameda County,B.1
712,USA/CA-CZB-14064/2020,2020-06-26 00:00:00,Alameda County,B.1.453
713,USA/CA-CZB-14052/2020,2020-06-27 00:00:00,Alameda County,B.1.369
714,USA/CA-CZB-14053/2020,2020-06-28 00:00:00,Alameda County,B.1.343
715,USA/CA-CZB-14054/2020,2020-06-28 00:00:00,Alameda County,B.1.343
716,USA/CA-CZB-14055/2020,2020-06-28 00:00:00,Alameda County,B.1
717,USA/CA-CZB-14056/2020,2020-06-28 00:00:00,Alameda County,B.1.1.287
718,USA/CA-CZB-14057/2020,2020-06-28 00:00:00,Alameda County,B.1.1.128
719,USA/CA-CZB-14405/2020,2020-06-28 00:00:00,Alameda County,B.1.320
720,USA/CA-CZB-14404/2020,2020-06-28 00:00:00,Alameda County,B.1.320
721,USA/CA-CZB-14403/2020,2020-06-28 00:00:00,Alameda County,B.1.320
722,USA/CA-CZB-14402/2020,2020-06-29 00:00:00,Alameda County,B.1.1.70
723,USA/CA-CZB-14411/2020,2020-06-29 00:00:00,Alameda County,B.1.243
724,USA/CA-CZB-14410/2020,2020-06-29 00:00:00,Alameda County,B.1.1.277
725,USA/CA-CZB-14409/2020,2020-06-29 00:00:00,Alameda County,B.1.1.277
726,USA/CA-CZB-14406/2020,2020-06-30 00:00:00,Alameda County,B.1
727,USA/CA-CZB-14387/2020,2020-06-29 00:00:00,Alameda County,B.1.1.277
728,USA/CA-CZB-14388/2020,2020-06-29 00:00:00,Alameda County,B.1.453
729,USA/CA-CZB-14390/2020,2020-07-01 00:00:00,Alameda County,B.1.1.205
730,USA/CA-CZB-14394/2020,2020-07-02 00:00:00,Alameda County,B.1.243
731,USA/CA-CZB-14399/2020,2020-07-03 00:00:00,Alameda County,B.1.453
732,USA/CA-CZB-14400/2020,2020-07-02 00:00:00,Alameda County,B.1.1.70
733,USA/CA-CZB-14397/2020,2020-07-02 00:00:00,Alameda County,B.1.320
734,USA/CA-CZB-14413/2020,2020-07-06 00:00:00,Alameda County,B.1.1.101
735,USA/CA-CZB-14377/2020,2020-07-07 00:00:00,Alameda County,B.1.452
736,USA/CA-CZB-14378/2020,2020-07-07 00:00:00,Alameda County,B.1.452
737,USA/CA-CZB-14380/2020,2020-07-07 00:00:00,Alameda County,B.1.240
738,USA/CA-CZB-14381/2020,2020-07-07 00:00:00,Alameda County,B.1.369
739,USA/CA-CZB-14370/2020,2020-07-07 00:00:00,Alameda County,B.1.2
740,USA/CA-CZB-14373/2020,2020-07-06 00:00:00,Alameda County,B.1.1.70
741,USA/CA-CZB-14414/2020,2020-07-08 00:00:00,Alameda County,B.1.363
742,USA/CA-CZB-14416/2020,2020-07-08 00:00:00,Alameda County,B.1.1.70
743,USA/CA-CZB-14417/2020,2020-07-08 00:00:00,Alameda County,B.1.243
744,USA/CA-CZB-14418/2020,2020-07-08 00:00:00,Alameda County,B.1.369
745,USA/CA-CZB-14420/2020,2020-07-08 00:00:00,Alameda County,B.1.243
746,USA/CA-CZB-14383/2020,2020-07-08 00:00:00,Alameda County,B.1.1.70
747,USA/CA-CZB-14029/2020,2020-07-09 00:00:00,Alameda County,B.1.369
748,USA/CA-CZB-14030/2020,2020-07-08 00:00:00,Alameda County,B.1.320
749,USA/CA-CZB-14031/2020,2020-07-08 00:00:00,Alameda County,B.1.320
750,USA/CA-CZB-14033/2020,2020-07-08 00:00:00,Alameda County,B.1.320
751,USA/CA-CZB-14034/2020,2020-07-08 00:00:00,Alameda County,B.1.320
752,USA/CA-CZB-14044/2020,2020-07-08 00:00:00,Alameda County,B.1.320
753,USA/CA-CZB-14048/2020,2020-07-09 00:00:00,Alameda County,B.1.2
754,USA/CA-CZB-14363/2020,2020-07-09 00:00:00,Alameda County,B.1.1.70
755,USA/CA-CZB-14365/2020,2020-07-09 00:00:00,Alameda County,B.1.1.70
756,USA/CA-CZB-14366/2020,2020-07-09 00:00:00,Alameda County,B.1
757,USA/CA-CZB-14367/2020,2020-07-09 00:00:00,Alameda County,B.1.1.70
758,USA/CA-CZB-14049/2020,2020-07-09 00:00:00,Alameda County,B.1.1.101
759,USA/CA-CZB-14050/2020,2020-07-10 00:00:00,Alameda County,B.1.1.70
760,USA/CA-CZB-14022/2020,2020-07-10 00:00:00,Alameda County,B.1.453
761,USA/CA-CZB-14018/2020,2020-07-11 00:00:00,Alameda County,B.1
762,USA/CA-CZB-14019/2020,2020-07-11 00:00:00,Alameda County,B.1.1.70
763,USA/CA-CZB-14020/2020,2020-07-12 00:00:00,Alameda County,B.1.369
764,USA/CA-CZB-14360/2020,2020-07-14 00:00:00,Alameda County,B.1.1.70
765,USA/CA-CZB-14351/2020,2020-07-14 00:00:00,Alameda County,B.1.1.70
766,USA/CA-CZB-14353/2020,2020-07-15 00:00:00,Alameda County,B.1.243
767,USA/CA-CZB-14354/2020,2020-07-15 00:00:00,Alameda County,B.1.348
768,USA/CA-CZB-14355/2020,2020-07-15 00:00:00,Alameda County,B.1.1.70
769,USA/CA-CZB-14356/2020,2020-07-15 00:00:00,Alameda County,B.1.361
770,USA/CA-CZB-14350/2020,2020-07-16 00:00:00,Alameda County,B.1.1.70
771,USA/CA-CZB-14342/2020,2020-07-17 00:00:00,Alameda County,B.1.1.70
772,USA/CA-CZB-14344/2020,2020-07-17 00:00:00,Alameda County,B.1.453
773,USA/CA-CZB-14347/2020,2020-07-17 00:00:00,Alameda County,B.1.243
774,USA/CA-CZB-14349/2020,2020-07-17 00:00:00,Alameda County,B.1.369
775,USA/CA-CZB-14335/2020,2020-07-23 00:00:00,Alameda County,B.1.369
776,USA/CA-CZB-14336/2020,2020-07-23 00:00:00,Alameda County,B.1.1.70
777,USA/CA-CZB-14334/2020,2020-07-23 00:00:00,Alameda County,B.1.243
778,USA/CA-CZB-14331/2020,2020-07-24 00:00:00,Alameda County,B.1.243
779,USA/CA-CZB-14332/2020,2020-07-24 00:00:00,Alameda County,B.1.1.228
780,USA/CA-CZB-14327/2020,2020-07-27 00:00:00,Alameda County,B.1
781,USA/CA-CZB-14322/2020,2020-07-29 00:00:00,Alameda County,B.1.1.54
782,USA/CA-CZB-14323/2020,2020-07-29 00:00:00,Alameda County,B.1.1.82
783,USA/CA-CZB-13935/2020,2020-07-31 00:00:00,Alameda County,B.1
784,USA/CA-CZB-13936/2020,2020-08-02 00:00:00,Alameda County,B.1.243
785,USA/CA-CZB-13928/2020,2020-08-03 00:00:00,Alameda County,B.1.1.239
786,USA/CA-CZB-13924/2020,2020-08-05 00:00:00,Alameda County,B.1.243
787,USA/CA-CZB-13926/2020,2020-08-05 00:00:00,Alameda County,B.1
788,USA/CA-CZB-13927/2020,2020-08-05 00:00:00,Alameda County,B.1.508
789,USA/CA-CZB-13919/2020,2020-08-05 00:00:00,Alameda County,B.1.402
790,USA/CA-CZB-13920/2020,2020-08-06 00:00:00,Alameda County,B.1
791,USA/CA-CZB-13921/2020,2020-08-06 00:00:00,Alameda County,B.1
792,USA/CA-CZB-13922/2020,2020-08-06 00:00:00,Alameda County,B.1.243
793,USA/CA-CZB-13914/2020,2020-08-06 00:00:00,Alameda County,B.1
794,USA/CA-CZB-13917/2020,2020-08-06 00:00:00,Alameda County,B.1.402
795,USA/CA-CZB-13909/2020,2020-08-07 00:00:00,Alameda County,B.1.1.174
796,USA/CA-CZB-13901/2020,2020-08-08 00:00:00,Alameda County,B.1.239
797,USA/CA-CZB-13902/2020,2020-08-08 00:00:00,Alameda County,B.1.243
798,USA/CA-CZB-13904/2020,2020-08-09 00:00:00,Alameda County,B.1.243
799,USA/CA-CZB-13905/2020,2020-08-09 00:00:00,Alameda County,B.1.239
800,USA/CA-CZB-13906/2020,2020-08-08 00:00:00,Alameda County,B.1.243
801,USA/CA-CZB-13897/2020,2020-08-10 00:00:00,Alameda County,B.1.243
802,USA/CA-CZB-13900/2020,2020-08-10 00:00:00,Alameda County,B.1.243
803,USA/CA-CZB-13890/2020,2020-08-10 00:00:00,Alameda County,B.1.1.70
804,USA/CA-CZB-13891/2020,2020-08-10 00:00:00,Alameda County,B.1.241
805,USA/CA-CZB-13888/2020,2020-08-10 00:00:00,Alameda County,B.1.1.70
806,USA/CA-CZB-13893/2020,2020-08-10 00:00:00,Alameda County,B.1.1.128
807,USA/CA-CZB-13895/2020,2020-08-10 00:00:00,Alameda County,B.1.1.174
808,USA/CA-CZB-13877/2020,2020-08-11 00:00:00,Alameda County,B.1.243
809,USA/CA-CZB-13878/2020,2020-08-11 00:00:00,Alameda County,B.1.243
810,USA/CA-CZB-13882/2020,2020-08-11 00:00:00,Alameda County,B.1.243
811,USA/CA-CZB-13884/2020,2020-08-11 00:00:00,Alameda County,B.1
812,USA/CA-CZB-13885/2020,2020-08-11 00:00:00,Alameda County,B.1.243
813,USA/CA-CZB-13887/2020,2020-08-11 00:00:00,Alameda County,B.1
814,USA/CA-CZB-13848/2020,2020-08-11 00:00:00,Alameda County,B.1.243
815,USA/CA-CZB-13839/2020,2020-08-11 00:00:00,Alameda County,B.1.243
816,USA/CA-CZB-13821/2020,2020-08-12 00:00:00,Alameda County,B.1.1.70
817,USA/CA-CZB-13865/2020,2020-08-12 00:00:00,Alameda County,B.1.1.70
818,USA/CA-CZB-13856/2020,2020-08-12 00:00:00,Alameda County,B.1.1.70
819,USA/CA-CZB-13838/2020,2020-08-12 00:00:00,Alameda County,B.1
820,USA/CA-CZB-13829/2020,2020-08-12 00:00:00,Alameda County,B.1.243
821,USA/CA-CZB-13802/2020,2020-08-12 00:00:00,Alameda County,B.1.243
822,USA/CA-CZB-13866/2020,2020-08-12 00:00:00,Alameda County,B.1.1.216
823,USA/CA-CZB-13874/2020,2020-08-13 00:00:00,Alameda County,B.1.403
824,USA/CA-CZB-13800/2020,2020-08-14 00:00:00,Alameda County,B.1
825,USA/CA-CZB-13864/2020,2020-08-14 00:00:00,Alameda County,B.1.453
826,USA/CA-CZB-13855/2020,2020-08-14 00:00:00,Alameda County,B.1.239
827,USA/CA-CZB-13837/2020,2020-08-14 00:00:00,Alameda County,B.1.1.130
828,USA/CA-CZB-13828/2020,2020-08-14 00:00:00,Alameda County,B.1
829,USA/CA-CZB-13819/2020,2020-08-14 00:00:00,Alameda County,B.1
830,USA/CA-CZB-13799/2020,2020-08-14 00:00:00,Alameda County,B.1.1.64
831,USA/CA-CZB-13863/2020,2020-08-14 00:00:00,Alameda County,B.1.243
832,USA/CA-CZB-13854/2020,2020-08-16 00:00:00,Alameda County,B.1.397
833,USA/CA-CZB-13845/2020,2020-08-16 00:00:00,Alameda County,B.1
834,USA/CA-CZB-13836/2020,2020-08-15 00:00:00,Alameda County,B.1.1.70
835,USA/CA-CZB-13871/2020,2020-08-17 00:00:00,Alameda County,B.1.243
836,USA/CA-CZB-13853/2020,2020-08-17 00:00:00,Alameda County,B.1
837,USA/CA-CZB-13844/2020,2020-08-17 00:00:00,Alameda County,B.1
838,USA/CA-CZB-13833/2020,2020-08-17 00:00:00,Alameda County,B.1.1.216
839,USA/CA-CZB-13824/2020,2020-08-17 00:00:00,Alameda County,B.1.1.29
840,USA/CA-CZB-13815/2020,2020-08-17 00:00:00,Alameda County,B.1.1.216
841,USA/CA-CZB-13806/2020,2020-08-17 00:00:00,Alameda County,B.1.1.216
842,USA/CA-CZB-13797/2020,2020-08-17 00:00:00,Alameda County,B.1.1.216
843,USA/CA-CZB-13870/2020,2020-08-17 00:00:00,Alameda County,B.1.1.216
