,sample,collection_date,county,lineage
802,USA/CA-CZB-13341/2020,2020-05-02 00:00:00,Alameda County,B.1.453
803,USA/CA-CZB-13351/2020,2020-04-30 00:00:00,Alameda County,B.1
804,USA/CA-CZB-13352/2020,2020-04-30 00:00:00,Alameda County,B.1
805,USA/CA-CZB-13349/2020,2020-04-30 00:00:00,Alameda County,B.1.110
806,USA/CA-CZB-13353/2020,2020-04-30 00:00:00,Alameda County,A.1
807,USA/CA-CZB-13342/2020,2020-05-02 00:00:00,Alameda County,B.1.453
808,USA/CA-CZB-13343/2020,2020-05-02 00:00:00,Alameda County,B.1.453
809,USA/CA-CZB-13344/2020,2020-05-02 00:00:00,Alameda County,B.1.453
810,USA/CA-CZB-13345/2020,2020-05-03 00:00:00,Alameda County,B.1.166
811,USA/CA-CZB-13069/2020,2020-05-03 00:00:00,Alameda County,B.1
812,USA/CA-CZB-13068/2020,2020-05-04 00:00:00,Alameda County,B.1.320
813,USA/CA-CZB-13067/2020,2020-05-03 00:00:00,Alameda County,B.1
814,USA/CA-CZB-13078/2020,2020-05-06 00:00:00,Alameda County,B.1
815,USA/CA-CZB-13077/2020,2020-05-06 00:00:00,Alameda County,B.1
816,USA/CA-CZB-13086/2020,2020-05-08 00:00:00,Alameda County,B.1.453
817,USA/CA-CZB-13085/2020,2020-05-08 00:00:00,Alameda County,B.1.453
818,USA/CA-CZB-13083/2020,2020-05-07 00:00:00,Alameda County,B.1.453
819,USA/CA-CZB-13082/2020,2020-05-07 00:00:00,Alameda County,B.1.453
820,USA/CA-CZB-13080/2020,2020-05-07 00:00:00,Alameda County,B.1.110
821,USA/CA-CZB-13091/2020,2020-05-08 00:00:00,Alameda County,B
822,USA/CA-CZB-13089/2020,2020-05-08 00:00:00,Alameda County,B.1.453
823,USA/CA-CZB-13088/2020,2020-05-08 00:00:00,Alameda County,B.1
824,USA/CA-CZB-13087/2020,2020-05-08 00:00:00,Alameda County,B.1.503
825,USA/CA-CZB-13094/2020,2020-05-09 00:00:00,Alameda County,B.1.166
826,USA/CA-CZB-13021/2020,2020-05-10 00:00:00,Alameda County,B.1.503
827,USA/CA-CZB-13030/2020,2020-05-11 00:00:00,Alameda County,B.1.320
828,USA/CA-CZB-13029/2020,2020-05-11 00:00:00,Alameda County,B.1.320
829,USA/CA-CZB-13028/2020,2020-05-11 00:00:00,Alameda County,B.1.503
830,USA/CA-CZB-13027/2020,2020-05-11 00:00:00,Alameda County,B.1.503
831,USA/CA-CZB-13026/2020,2020-05-12 00:00:00,Alameda County,B.1.453
832,USA/CA-CZB-13025/2020,2020-05-11 00:00:00,Alameda County,B.1.453
833,USA/CA-CZB-13024/2020,2020-05-11 00:00:00,Alameda County,B.1.1.119
834,USA/CA-CZB-13023/2020,2020-05-11 00:00:00,Alameda County,B.1.503
835,USA/CA-CZB-13022/2020,2020-05-11 00:00:00,Alameda County,B.1.110
836,USA/CA-CZB-13380/2020,2020-05-12 00:00:00,Alameda County,B.1.453
837,USA/CA-CZB-13381/2020,2020-05-12 00:00:00,Alameda County,B.1.453
838,USA/CA-CZB-13382/2020,2020-05-13 00:00:00,Alameda County,B.1.453
839,USA/CA-CZB-13100/2020,2020-05-13 00:00:00,Alameda County,B.1.503
840,USA/CA-CZB-13099/2020,2020-05-13 00:00:00,Alameda County,B.1.453
841,USA/CA-CZB-13098/2020,2020-05-12 00:00:00,Alameda County,A.1
842,USA/CA-CZB-13096/2020,2020-05-12 00:00:00,Alameda County,B.1.453
843,USA/CA-CZB-13095/2020,2020-05-12 00:00:00,Alameda County,B.1.453
844,USA/CA-CZB-13373/2020,2020-05-13 00:00:00,Alameda County,B.1
845,USA/CA-CZB-13374/2020,2020-05-13 00:00:00,Alameda County,B.1.453
846,USA/CA-CZB-13375/2020,2020-05-13 00:00:00,Alameda County,B.1
847,USA/CA-CZB-13376/2020,2020-05-13 00:00:00,Alameda County,B.1
848,USA/CA-CZB-13377/2020,2020-05-13 00:00:00,Alameda County,B.1
849,USA/CA-CZB-13051/2020,2020-05-14 00:00:00,Alameda County,B
850,USA/CA-CZB-13039/2020,2020-05-15 00:00:00,Alameda County,B.1.453
851,USA/CA-CZB-13038/2020,2020-05-14 00:00:00,Alameda County,B.1.1.119
852,USA/CA-CZB-13037/2020,2020-05-14 00:00:00,Alameda County,B.1.453
853,USA/CA-CZB-13036/2020,2020-05-14 00:00:00,Alameda County,B.1.320
854,USA/CA-CZB-13035/2020,2020-05-14 00:00:00,Alameda County,B.1.1.119
855,USA/CA-CZB-13034/2020,2020-05-14 00:00:00,Alameda County,B.1
856,USA/CA-CZB-13048/2020,2020-05-15 00:00:00,Alameda County,B.1.110
857,USA/CA-CZB-13047/2020,2020-05-15 00:00:00,Alameda County,B.1
858,USA/CA-CZB-13046/2020,2020-05-15 00:00:00,Alameda County,B.1.453
859,USA/CA-CZB-13045/2020,2020-05-15 00:00:00,Alameda County,B.1.503
860,USA/CA-CZB-13044/2020,2020-05-16 00:00:00,Alameda County,B.1.166
861,USA/CA-CZB-13043/2020,2020-05-15 00:00:00,Alameda County,B.1.503
862,USA/CA-CZB-13059/2020,2020-05-16 00:00:00,Alameda County,B.1.503
863,USA/CA-CZB-13058/2020,2020-05-16 00:00:00,Alameda County,B.1.453
864,USA/CA-CZB-13054/2020,2020-05-16 00:00:00,Alameda County,B.1.453
865,USA/CA-CZB-13052/2020,2020-05-17 00:00:00,Alameda County,B.1.453
866,USA/CA-CZB-13066/2020,2020-05-16 00:00:00,Alameda County,B.1
867,USA/CA-CZB-13065/2020,2020-05-16 00:00:00,Alameda County,B.1.453
868,USA/CA-CZB-13064/2020,2020-05-18 00:00:00,Alameda County,B.1.166
869,USA/CA-CZB-13063/2020,2020-05-18 00:00:00,Alameda County,B.1.166
870,USA/CA-CZB-13062/2020,2020-05-17 00:00:00,Alameda County,B.1.453
871,USA/CA-CZB-13061/2020,2020-05-17 00:00:00,Alameda County,B.1.453
872,USA/CA-CZB-13060/2020,2020-05-17 00:00:00,Alameda County,B.1.1.119
873,USA/CA-CZB-13366/2020,2020-05-19 00:00:00,Alameda County,B.1.503
874,USA/CA-CZB-13365/2020,2020-05-20 00:00:00,Alameda County,B.1
875,USA/CA-CZB-13359/2020,2020-05-21 00:00:00,Alameda County,B.1.1.109
876,USA/CA-CZB-13360/2020,2020-05-21 00:00:00,Alameda County,B.1
877,USA/CA-CZB-13362/2020,2020-05-21 00:00:00,Alameda County,B.1.1.119
878,USA/CA-CZB-14123/2020,2020-05-22 00:00:00,Alameda County,B.1.453
879,USA/CA-CZB-14106/2020,2020-05-22 00:00:00,Alameda County,B.1.1.119
880,USA/CA-CZB-14115/2020,2020-05-22 00:00:00,Alameda County,B.1.453
881,USA/CA-CZB-14134/2020,2020-05-23 00:00:00,Alameda County,B.1.1.119
882,USA/CA-CZB-14120/2020,2020-05-22 00:00:00,Alameda County,B.1.503
883,USA/CA-CZB-14117/2020,2020-05-23 00:00:00,Alameda County,B.1.1.119
884,USA/CA-CZB-14130/2020,2020-05-23 00:00:00,Alameda County,B.1.1.119
885,USA/CA-CZB-14133/2020,2020-05-23 00:00:00,Alameda County,B.1.1.119
886,USA/CA-CZB-14127/2020,2020-05-23 00:00:00,Alameda County,B.1.453
887,USA/CA-CZB-14103/2020,2020-05-23 00:00:00,Alameda County,B.1.453
888,USA/CA-CZB-14144/2020,2020-05-23 00:00:00,Alameda County,B.1.453
889,USA/CA-CZB-14100/2020,2020-05-25 00:00:00,Alameda County,B.1
890,USA/CA-CZB-14114/2020,2020-05-24 00:00:00,Alameda County,B.1.453
891,USA/CA-CZB-14118/2020,2020-05-24 00:00:00,Alameda County,B.1.1.119
892,USA/CA-CZB-14145/2020,2020-05-25 00:00:00,Alameda County,B.1.1.119
893,USA/CA-CZB-14136/2020,2020-05-24 00:00:00,Alameda County,B.1.503
894,USA/CA-CZB-14128/2020,2020-05-25 00:00:00,Alameda County,B.1.320
895,USA/CA-CZB-14137/2020,2020-05-25 00:00:00,Alameda County,B.1.453
896,USA/CA-CZB-14108/2020,2020-05-25 00:00:00,Alameda County,B.1
897,USA/CA-CZB-14112/2020,2020-05-25 00:00:00,Alameda County,B.1
898,USA/CA-CZB-14132/2020,2020-05-25 00:00:00,Alameda County,B.1.503
899,USA/CA-CZB-14113/2020,2020-05-25 00:00:00,Alameda County,B.1
900,USA/CA-CZB-14107/2020,2020-05-26 00:00:00,Alameda County,B.1.1.119
901,USA/CA-CZB-14111/2020,2020-05-26 00:00:00,Alameda County,B.1.1.208
902,USA/CA-CZB-14138/2020,2020-05-26 00:00:00,Alameda County,B.1.453
903,USA/CA-CZB-14135/2020,2020-05-26 00:00:00,Alameda County,B.1.1.119
904,USA/CA-CZB-14131/2020,2020-05-27 00:00:00,Alameda County,B.1.453
905,USA/CA-CZB-14126/2020,2020-05-26 00:00:00,Alameda County,B.1.453
906,USA/CA-CZB-14124/2020,2020-05-27 00:00:00,Alameda County,B.1.453
907,USA/CA-CZB-14109/2020,2020-05-27 00:00:00,Alameda County,B.1.453
908,USA/CA-CZB-14110/2020,2020-05-27 00:00:00,Alameda County,B.1.1.119
909,USA/CA-CZB-14099/2020,2020-05-26 00:00:00,Alameda County,B.1.453
910,USA/CA-CZB-14122/2020,2020-05-27 00:00:00,Alameda County,B.1.1.119
911,USA/CA-CZB-14129/2020,2020-05-27 00:00:00,Alameda County,B.1.453
912,USA/CA-CZB-14098/2020,2020-05-27 00:00:00,Alameda County,B.1.453
913,USA/CA-CZB-14119/2020,2020-05-26 00:00:00,Alameda County,B.1.1.119
914,USA/CA-CZB-14101/2020,2020-05-27 00:00:00,Alameda County,B.1.1.205
915,USA/CA-CZB-14012/2020,2020-06-06 00:00:00,Alameda County,B.1.453
916,USA/CA-CZB-14016/2020,2020-06-07 00:00:00,Alameda County,B.1
917,USA/CA-CZB-14004/2020,2020-06-08 00:00:00,Alameda County,B
918,USA/CA-CZB-14008/2020,2020-06-08 00:00:00,Alameda County,B.1.453
919,USA/CA-CZB-14009/2020,2020-06-08 00:00:00,Alameda County,B.1.1.119
920,USA/CA-CZB-14010/2020,2020-06-08 00:00:00,Alameda County,B.1.110
921,USA/CA-CZB-14002/2020,2020-06-10 00:00:00,Alameda County,B.1.320
922,USA/CA-CZB-13999/2020,2020-06-10 00:00:00,Alameda County,B.1.453
923,USA/CA-CZB-14000/2020,2020-06-10 00:00:00,Alameda County,B.1.1.205
924,USA/CA-CZB-13997/2020,2020-06-12 00:00:00,Alameda County,B.1.320
925,USA/CA-CZB-13994/2020,2020-06-14 00:00:00,Alameda County,B.1
926,USA/CA-CZB-13995/2020,2020-06-14 00:00:00,Alameda County,B.1.1.159
927,USA/CA-CZB-13996/2020,2020-06-14 00:00:00,Alameda County,B.1.1.282
928,USA/CA-CZB-13984/2020,2020-06-16 00:00:00,Alameda County,B.1.453
929,USA/CA-CZB-13986/2020,2020-06-16 00:00:00,Alameda County,B.1.453
930,USA/CA-CZB-13987/2020,2020-06-16 00:00:00,Alameda County,B.1.243
931,USA/CA-CZB-13989/2020,2020-06-16 00:00:00,Alameda County,B.1.503
932,USA/CA-CZB-13990/2020,2020-06-15 00:00:00,Alameda County,B.1.453
933,USA/CA-CZB-13981/2020,2020-06-16 00:00:00,Alameda County,B.1.503
934,USA/CA-CZB-13974/2020,2020-06-18 00:00:00,Alameda County,B.1.1.119
935,USA/CA-CZB-13975/2020,2020-06-18 00:00:00,Alameda County,B.1.1.119
936,USA/CA-CZB-13976/2020,2020-06-18 00:00:00,Alameda County,B.1
937,USA/CA-CZB-13978/2020,2020-06-18 00:00:00,Alameda County,B.1.503
938,USA/CA-CZB-13979/2020,2020-06-18 00:00:00,Alameda County,B.1.1.205
939,USA/CA-CZB-13980/2020,2020-06-18 00:00:00,Alameda County,B.1.243
940,USA/CA-CZB-13970/2020,2020-06-18 00:00:00,Alameda County,B.1.243
941,USA/CA-CZB-13973/2020,2020-06-18 00:00:00,Alameda County,B.1.1.119
942,USA/CA-CZB-13963/2020,2020-06-19 00:00:00,Alameda County,B.1.453
943,USA/CA-CZB-13966/2020,2020-06-19 00:00:00,Alameda County,B.1.453
944,USA/CA-CZB-13967/2020,2020-06-19 00:00:00,Alameda County,B.1.1.119
945,USA/CA-CZB-13968/2020,2020-06-19 00:00:00,Alameda County,B.1.1.119
946,USA/CA-CZB-13969/2020,2020-06-19 00:00:00,Alameda County,B.1.369
947,USA/CA-CZB-13955/2020,2020-06-21 00:00:00,Alameda County,B.1.1.174
948,USA/CA-CZB-13956/2020,2020-06-21 00:00:00,Alameda County,B.1.453
949,USA/CA-CZB-13959/2020,2020-06-21 00:00:00,Alameda County,B.1.1.119
950,USA/CA-CZB-13962/2020,2020-06-21 00:00:00,Alameda County,B.1.503
951,USA/CA-CZB-13954/2020,2020-06-22 00:00:00,Alameda County,B.1
952,USA/CA-CZB-14092/2020,2020-06-22 00:00:00,Alameda County,B.1.320
953,USA/CA-CZB-14094/2020,2020-06-22 00:00:00,Alameda County,B.1.320
954,USA/CA-CZB-14097/2020,2020-06-22 00:00:00,Alameda County,B.1.320
955,USA/CA-CZB-13937/2020,2020-06-22 00:00:00,Alameda County,B.1.320
956,USA/CA-CZB-13938/2020,2020-06-22 00:00:00,Alameda County,B.1.320
957,USA/CA-CZB-14078/2020,2020-06-22 00:00:00,Alameda County,B.1.320
958,USA/CA-CZB-13940/2020,2020-06-22 00:00:00,Alameda County,B.1.1.127
959,USA/CA-CZB-13941/2020,2020-06-22 00:00:00,Alameda County,B.1.1.119
960,USA/CA-CZB-13942/2020,2020-06-22 00:00:00,Alameda County,B.1.1.119
961,USA/CA-CZB-13943/2020,2020-06-23 00:00:00,Alameda County,B.1.1.174
962,USA/CA-CZB-13944/2020,2020-06-22 00:00:00,Alameda County,B.1.320
963,USA/CA-CZB-13945/2020,2020-06-22 00:00:00,Alameda County,B.1.1.174
964,USA/CA-CZB-13946/2020,2020-06-22 00:00:00,Alameda County,B.1.369
965,USA/CA-CZB-14088/2020,2020-06-22 00:00:00,Alameda County,B.1.1.101
966,USA/CA-CZB-13947/2020,2020-06-22 00:00:00,Alameda County,B.1.453
967,USA/CA-CZB-13948/2020,2020-06-22 00:00:00,Alameda County,B.1.1.101
968,USA/CA-CZB-13949/2020,2020-06-22 00:00:00,Alameda County,B.1.453
969,USA/CA-CZB-13950/2020,2020-06-22 00:00:00,Alameda County,B.1.1.119
970,USA/CA-CZB-13952/2020,2020-06-22 00:00:00,Alameda County,B.1.1.119
971,USA/CA-CZB-14082/2020,2020-06-23 00:00:00,Alameda County,B.1.453
972,USA/CA-CZB-14083/2020,2020-06-23 00:00:00,Alameda County,B.1.1.174
973,USA/CA-CZB-14084/2020,2020-06-23 00:00:00,Alameda County,B.1.1.300
974,USA/CA-CZB-14085/2020,2020-06-23 00:00:00,Alameda County,B.1
975,USA/CA-CZB-14087/2020,2020-06-23 00:00:00,Alameda County,B.1.390
976,USA/CA-CZB-14066/2020,2020-06-24 00:00:00,Alameda County,B.1.503
977,USA/CA-CZB-14067/2020,2020-06-24 00:00:00,Alameda County,B.1.453
978,USA/CA-CZB-14068/2020,2020-06-24 00:00:00,Alameda County,B.1.453
979,USA/CA-CZB-14069/2020,2020-06-24 00:00:00,Alameda County,B.1.320
980,USA/CA-CZB-14070/2020,2020-06-25 00:00:00,Alameda County,B.1.1.127
981,USA/CA-CZB-14071/2020,2020-06-25 00:00:00,Alameda County,B.1
982,USA/CA-CZB-14072/2020,2020-06-26 00:00:00,Alameda County,B.1.453
983,USA/CA-CZB-14073/2020,2020-06-25 00:00:00,Alameda County,B.1.453
984,USA/CA-CZB-14074/2020,2020-06-25 00:00:00,Alameda County,B.1.453
985,USA/CA-CZB-14075/2020,2020-06-25 00:00:00,Alameda County,B.1.1.127
986,USA/CA-CZB-14058/2020,2020-06-27 00:00:00,Alameda County,B.1.453
987,USA/CA-CZB-14059/2020,2020-06-27 00:00:00,Alameda County,B.1.453
988,USA/CA-CZB-14060/2020,2020-06-26 00:00:00,Alameda County,B.1.453
989,USA/CA-CZB-14061/2020,2020-06-26 00:00:00,Alameda County,B.1.320
990,USA/CA-CZB-14062/2020,2020-06-26 00:00:00,Alameda County,B.1.453
991,USA/CA-CZB-14063/2020,2020-06-26 00:00:00,Alameda County,B.1
992,USA/CA-CZB-14064/2020,2020-06-26 00:00:00,Alameda County,B.1.453
993,USA/CA-CZB-14052/2020,2020-06-27 00:00:00,Alameda County,B.1.369
994,USA/CA-CZB-14053/2020,2020-06-28 00:00:00,Alameda County,B.1.343
995,USA/CA-CZB-14054/2020,2020-06-28 00:00:00,Alameda County,B.1.343
996,USA/CA-CZB-14055/2020,2020-06-28 00:00:00,Alameda County,B.1
997,USA/CA-CZB-14056/2020,2020-06-28 00:00:00,Alameda County,B.1.1.287
998,USA/CA-CZB-14057/2020,2020-06-28 00:00:00,Alameda County,B.1.1.128
999,USA/CA-CZB-14405/2020,2020-06-28 00:00:00,Alameda County,B.1.320
1000,USA/CA-CZB-14404/2020,2020-06-28 00:00:00,Alameda County,B.1.320
1001,USA/CA-CZB-14403/2020,2020-06-28 00:00:00,Alameda County,B.1.320
1002,USA/CA-CZB-14402/2020,2020-06-29 00:00:00,Alameda County,B.1.1.119
1003,USA/CA-CZB-14411/2020,2020-06-29 00:00:00,Alameda County,B.1.243
1004,USA/CA-CZB-14410/2020,2020-06-29 00:00:00,Alameda County,B.1.1.119
1005,USA/CA-CZB-14409/2020,2020-06-29 00:00:00,Alameda County,B.1.1.119
1006,USA/CA-CZB-14406/2020,2020-06-30 00:00:00,Alameda County,B.1
1007,USA/CA-CZB-14387/2020,2020-06-29 00:00:00,Alameda County,B.1.1.119
1008,USA/CA-CZB-14388/2020,2020-06-29 00:00:00,Alameda County,B.1.453
1009,USA/CA-CZB-14390/2020,2020-07-01 00:00:00,Alameda County,B.1.1.205
1010,USA/CA-CZB-14394/2020,2020-07-02 00:00:00,Alameda County,B.1.243
1011,USA/CA-CZB-14399/2020,2020-07-03 00:00:00,Alameda County,B.1.453
1012,USA/CA-CZB-14400/2020,2020-07-02 00:00:00,Alameda County,B.1.1.119
1013,USA/CA-CZB-14397/2020,2020-07-02 00:00:00,Alameda County,B.1.320
1014,USA/CA-CZB-14413/2020,2020-07-06 00:00:00,Alameda County,B.1.1.101
1015,USA/CA-CZB-14377/2020,2020-07-07 00:00:00,Alameda County,B.1.452
1016,USA/CA-CZB-14378/2020,2020-07-07 00:00:00,Alameda County,B.1.452
1017,USA/CA-CZB-14380/2020,2020-07-07 00:00:00,Alameda County,B.1.240
1018,USA/CA-CZB-14381/2020,2020-07-07 00:00:00,Alameda County,B.1.369
1019,USA/CA-CZB-14370/2020,2020-07-07 00:00:00,Alameda County,B.1.2
1020,USA/CA-CZB-14373/2020,2020-07-06 00:00:00,Alameda County,B.1.1.119
1021,USA/CA-CZB-14414/2020,2020-07-08 00:00:00,Alameda County,B.1.363
1022,USA/CA-CZB-14416/2020,2020-07-08 00:00:00,Alameda County,B.1.1.119
1023,USA/CA-CZB-14417/2020,2020-07-08 00:00:00,Alameda County,B.1.243
1024,USA/CA-CZB-14418/2020,2020-07-08 00:00:00,Alameda County,B.1.369
1025,USA/CA-CZB-14420/2020,2020-07-08 00:00:00,Alameda County,B.1.243
1026,USA/CA-CZB-14383/2020,2020-07-08 00:00:00,Alameda County,B.1.1.119
1027,USA/CA-CZB-14029/2020,2020-07-09 00:00:00,Alameda County,B.1.369
1028,USA/CA-CZB-14030/2020,2020-07-08 00:00:00,Alameda County,B.1.320
1029,USA/CA-CZB-14031/2020,2020-07-08 00:00:00,Alameda County,B.1.320
1030,USA/CA-CZB-14033/2020,2020-07-08 00:00:00,Alameda County,B.1.320
1031,USA/CA-CZB-14034/2020,2020-07-08 00:00:00,Alameda County,B.1.320
1032,USA/CA-CZB-14044/2020,2020-07-08 00:00:00,Alameda County,B.1.320
1033,USA/CA-CZB-14048/2020,2020-07-09 00:00:00,Alameda County,B.1.2
1034,USA/CA-CZB-14363/2020,2020-07-09 00:00:00,Alameda County,B.1.1.119
1035,USA/CA-CZB-14365/2020,2020-07-09 00:00:00,Alameda County,B.1.1.119
1036,USA/CA-CZB-14366/2020,2020-07-09 00:00:00,Alameda County,B.1
1037,USA/CA-CZB-14367/2020,2020-07-09 00:00:00,Alameda County,B.1.1.119
1038,USA/CA-CZB-14049/2020,2020-07-09 00:00:00,Alameda County,B.1.1.101
1039,USA/CA-CZB-14050/2020,2020-07-10 00:00:00,Alameda County,B.1.1.119
1040,USA/CA-CZB-14022/2020,2020-07-10 00:00:00,Alameda County,B.1.453
1041,USA/CA-CZB-14018/2020,2020-07-11 00:00:00,Alameda County,B.1
1042,USA/CA-CZB-14019/2020,2020-07-11 00:00:00,Alameda County,B.1.1.119
1043,USA/CA-CZB-14020/2020,2020-07-12 00:00:00,Alameda County,B.1.369
1044,USA/CA-CZB-14360/2020,2020-07-14 00:00:00,Alameda County,B.1.1.119
1045,USA/CA-CZB-14351/2020,2020-07-14 00:00:00,Alameda County,B.1.1.119
1046,USA/CA-CZB-14353/2020,2020-07-15 00:00:00,Alameda County,B.1.243
1047,USA/CA-CZB-14354/2020,2020-07-15 00:00:00,Alameda County,B.1
1048,USA/CA-CZB-14355/2020,2020-07-15 00:00:00,Alameda County,B.1.1.119
1049,USA/CA-CZB-14356/2020,2020-07-15 00:00:00,Alameda County,B.1.361
1050,USA/CA-CZB-14350/2020,2020-07-16 00:00:00,Alameda County,B.1.1.119
1051,USA/CA-CZB-14342/2020,2020-07-17 00:00:00,Alameda County,B.1.1.119
1052,USA/CA-CZB-14344/2020,2020-07-17 00:00:00,Alameda County,B.1.453
1053,USA/CA-CZB-14347/2020,2020-07-17 00:00:00,Alameda County,B.1.243
1054,USA/CA-CZB-14349/2020,2020-07-17 00:00:00,Alameda County,B.1.369
1055,USA/CA-CZB-14335/2020,2020-07-23 00:00:00,Alameda County,B.1.369
1056,USA/CA-CZB-14336/2020,2020-07-23 00:00:00,Alameda County,B.1.1.208
1057,USA/CA-CZB-14334/2020,2020-07-23 00:00:00,Alameda County,B.1.243
1058,USA/CA-CZB-14331/2020,2020-07-24 00:00:00,Alameda County,B.1.243
1059,USA/CA-CZB-14332/2020,2020-07-24 00:00:00,Alameda County,B.1.1.228
1060,USA/CA-CZB-14327/2020,2020-07-27 00:00:00,Alameda County,B.1
1061,USA/CA-CZB-14322/2020,2020-07-29 00:00:00,Alameda County,B.1.1.54
1062,USA/CA-CZB-14323/2020,2020-07-29 00:00:00,Alameda County,B.1.1.226
1063,USA/CA-CZB-13935/2020,2020-07-31 00:00:00,Alameda County,B.1
1064,USA/CA-CZB-13936/2020,2020-08-02 00:00:00,Alameda County,B.1.243
1065,USA/CA-CZB-13928/2020,2020-08-03 00:00:00,Alameda County,B.1.1.239
1066,USA/CA-CZB-13924/2020,2020-08-05 00:00:00,Alameda County,B.1.243
1067,USA/CA-CZB-13926/2020,2020-08-05 00:00:00,Alameda County,B.1
1068,USA/CA-CZB-13927/2020,2020-08-05 00:00:00,Alameda County,B.1.508
1069,USA/CA-CZB-13919/2020,2020-08-05 00:00:00,Alameda County,B.1.402
1070,USA/CA-CZB-13920/2020,2020-08-06 00:00:00,Alameda County,B.1
1071,USA/CA-CZB-13921/2020,2020-08-06 00:00:00,Alameda County,B.1.400
1072,USA/CA-CZB-13922/2020,2020-08-06 00:00:00,Alameda County,B.1.243
1073,USA/CA-CZB-13914/2020,2020-08-06 00:00:00,Alameda County,B.1
1074,USA/CA-CZB-13917/2020,2020-08-06 00:00:00,Alameda County,B.1.402
1075,USA/CA-CZB-13909/2020,2020-08-07 00:00:00,Alameda County,B.1.1.174
1076,USA/CA-CZB-13901/2020,2020-08-08 00:00:00,Alameda County,B.1.239
1077,USA/CA-CZB-13902/2020,2020-08-08 00:00:00,Alameda County,B.1.243
1078,USA/CA-CZB-13904/2020,2020-08-09 00:00:00,Alameda County,B.1.243
1079,USA/CA-CZB-13905/2020,2020-08-09 00:00:00,Alameda County,B.1.239
1080,USA/CA-CZB-13906/2020,2020-08-08 00:00:00,Alameda County,B.1.243
1081,USA/CA-CZB-13897/2020,2020-08-10 00:00:00,Alameda County,B.1.243
1082,USA/CA-CZB-13900/2020,2020-08-10 00:00:00,Alameda County,B.1.243
1083,USA/CA-CZB-13890/2020,2020-08-10 00:00:00,Alameda County,B.1.1.119
1084,USA/CA-CZB-13891/2020,2020-08-10 00:00:00,Alameda County,B.1.241
1085,USA/CA-CZB-13888/2020,2020-08-10 00:00:00,Alameda County,B.1.1.147
1086,USA/CA-CZB-13893/2020,2020-08-10 00:00:00,Alameda County,B.1.1.128
1087,USA/CA-CZB-13895/2020,2020-08-10 00:00:00,Alameda County,B.1.1.174
1088,USA/CA-CZB-13877/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1089,USA/CA-CZB-13878/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1090,USA/CA-CZB-13882/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1091,USA/CA-CZB-13884/2020,2020-08-11 00:00:00,Alameda County,B.1
1092,USA/CA-CZB-13885/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1093,USA/CA-CZB-13887/2020,2020-08-11 00:00:00,Alameda County,B.1
1094,USA/CA-CZB-13848/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1095,USA/CA-CZB-13839/2020,2020-08-11 00:00:00,Alameda County,B.1.243
1096,USA/CA-CZB-13821/2020,2020-08-12 00:00:00,Alameda County,B.1.1.119
1097,USA/CA-CZB-13865/2020,2020-08-12 00:00:00,Alameda County,B.1.1.119
1098,USA/CA-CZB-13856/2020,2020-08-12 00:00:00,Alameda County,B.1.1.119
1099,USA/CA-CZB-13838/2020,2020-08-12 00:00:00,Alameda County,B.1
1100,USA/CA-CZB-13829/2020,2020-08-12 00:00:00,Alameda County,B.1.243
1101,USA/CA-CZB-13802/2020,2020-08-12 00:00:00,Alameda County,B.1.243
1102,USA/CA-CZB-13866/2020,2020-08-12 00:00:00,Alameda County,B.1.1.119
1103,USA/CA-CZB-13874/2020,2020-08-13 00:00:00,Alameda County,B.1.403
1104,USA/CA-CZB-13800/2020,2020-08-14 00:00:00,Alameda County,B.1
1105,USA/CA-CZB-13864/2020,2020-08-14 00:00:00,Alameda County,B.1.453
1106,USA/CA-CZB-13855/2020,2020-08-14 00:00:00,Alameda County,B.1.239
1107,USA/CA-CZB-13837/2020,2020-08-14 00:00:00,Alameda County,B.1.1.130
1108,USA/CA-CZB-13828/2020,2020-08-14 00:00:00,Alameda County,B.1
1109,USA/CA-CZB-13819/2020,2020-08-14 00:00:00,Alameda County,B.1
1110,USA/CA-CZB-13799/2020,2020-08-14 00:00:00,Alameda County,B.1.1.64
1111,USA/CA-CZB-13863/2020,2020-08-14 00:00:00,Alameda County,B.1.243
1112,USA/CA-CZB-13854/2020,2020-08-16 00:00:00,Alameda County,B.1.397
1113,USA/CA-CZB-13845/2020,2020-08-16 00:00:00,Alameda County,B.1
1114,USA/CA-CZB-13836/2020,2020-08-15 00:00:00,Alameda County,B.1.1.119
1115,USA/CA-CZB-13871/2020,2020-08-17 00:00:00,Alameda County,B.1.243
1116,USA/CA-CZB-13853/2020,2020-08-17 00:00:00,Alameda County,B.1
1117,USA/CA-CZB-13844/2020,2020-08-17 00:00:00,Alameda County,B.1
1118,USA/CA-CZB-13833/2020,2020-08-17 00:00:00,Alameda County,B.1.1.119
1119,USA/CA-CZB-13824/2020,2020-08-17 00:00:00,Alameda County,B.1.1.29
1120,USA/CA-CZB-13815/2020,2020-08-17 00:00:00,Alameda County,B.1.1.119
1121,USA/CA-CZB-13806/2020,2020-08-17 00:00:00,Alameda County,B.1.1.119
