gisaid_name	lineage	county	collection_date	MMWRyear	MMWRweek
hCoV-19/USA/CA-CZB-13403/2020	B.1.206	Alameda County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-19399/2020	B.1.232	Alameda County	2020-12-29	2020	53
hCoV-19/USA/CA-CZB-19447/2021	B.1.232	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-11851/2020	B.1.234	Alameda County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-13901/2020	B.1.239	Alameda County	2020-08-08	2020	32
hCoV-19/USA/CA-CZB-13905/2020	B.1.239	Alameda County	2020-08-09	2020	33
hCoV-19/USA/CA-CZB-13855/2020	B.1.239	Alameda County	2020-08-14	2020	33
hCoV-19/USA/CA-CZB-13731/2020	B.1.239	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-11860/2020	B.1.239	Alameda County	2020-10-04	2020	41
hCoV-19/USA/CA-CZB-14380/2020	B.1.240	Alameda County	2020-07-07	2020	28
hCoV-19/USA/CA-CZB-13891/2020	B.1.241	Alameda County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-14263/2020	B.1.241	Alameda County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-14266/2020	B.1.241	Alameda County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-14285/2020	B.1.241	Alameda County	2020-08-27	2020	35
hCoV-19/USA/CA-CZB-13987/2020	B.1.243	Alameda County	2020-06-16	2020	25
hCoV-19/USA/CA-CZB-13970/2020	B.1.243	Alameda County	2020-06-18	2020	25
hCoV-19/USA/CA-CZB-13980/2020	B.1.243	Alameda County	2020-06-18	2020	25
hCoV-19/USA/CA-CZB-14411/2020	B.1.243	Alameda County	2020-06-29	2020	27
hCoV-19/USA/CA-CZB-14394/2020	B.1.243	Alameda County	2020-07-02	2020	27
hCoV-19/USA/CA-CZB-14417/2020	B.1.243	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14420/2020	B.1.243	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14353/2020	B.1.243	Alameda County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-14347/2020	B.1.243	Alameda County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-14334/2020	B.1.243	Alameda County	2020-07-23	2020	30
hCoV-19/USA/CA-CZB-14331/2020	B.1.243	Alameda County	2020-07-24	2020	30
hCoV-19/USA/CA-CZB-13936/2020	B.1.243	Alameda County	2020-08-02	2020	32
hCoV-19/USA/CA-CZB-13924/2020	B.1.243	Alameda County	2020-08-05	2020	32
hCoV-19/USA/CA-CZB-13922/2020	B.1.243	Alameda County	2020-08-06	2020	32
hCoV-19/USA/CA-CZB-13906/2020	B.1.243	Alameda County	2020-08-08	2020	32
hCoV-19/USA/CA-CZB-13902/2020	B.1.243	Alameda County	2020-08-08	2020	32
hCoV-19/USA/CA-CZB-13904/2020	B.1.243	Alameda County	2020-08-09	2020	33
hCoV-19/USA/CA-CZB-13897/2020	B.1.243	Alameda County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-13900/2020	B.1.243	Alameda County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-13839/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13848/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13882/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13885/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13877/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13878/2020	B.1.243	Alameda County	2020-08-11	2020	33
hCoV-19/USA/CA-CZB-13829/2020	B.1.243	Alameda County	2020-08-12	2020	33
hCoV-19/USA/CA-CZB-13802/2020	B.1.243	Alameda County	2020-08-12	2020	33
hCoV-19/USA/CA-CZB-13863/2020	B.1.243	Alameda County	2020-08-14	2020	33
hCoV-19/USA/CA-CZB-13823/2020	B.1.243	Alameda County	2020-08-17	2020	34
hCoV-19/USA/CA-CZB-13871/2020	B.1.243	Alameda County	2020-08-17	2020	34
hCoV-19/USA/CA-CZB-13858/2020	B.1.243	Alameda County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-13868/2020	B.1.243	Alameda County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-14298/2020	B.1.243	Alameda County	2020-08-20	2020	34
hCoV-19/USA/CA-CZB-14287/2020	B.1.243	Alameda County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-14306/2020	B.1.243	Alameda County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-14311/2020	B.1.243	Alameda County	2020-08-24	2020	35
hCoV-19/USA/CA-CZB-14267/2020	B.1.243	Alameda County	2020-08-25	2020	35
hCoV-19/USA/CA-CZB-13384/2020	B.1.243	Alameda County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-13388/2020	B.1.243	Alameda County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-13408/2020	B.1.243	Alameda County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-13407/2020	B.1.243	Alameda County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-13417/2020	B.1.243	Alameda County	2020-09-03	2020	36
hCoV-19/USA/CA-CZB-13418/2020	B.1.243	Alameda County	2020-09-03	2020	36
hCoV-19/USA/CA-CZB-13421/2020	B.1.243	Alameda County	2020-09-03	2020	36
hCoV-19/USA/CA-CZB-13448/2020	B.1.243	Alameda County	2020-09-08	2020	37
hCoV-19/USA/CA-CZB-13455/2020	B.1.243	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-13456/2020	B.1.243	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-13734/2020	B.1.243	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-13742/2020	B.1.243	Alameda County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-13741/2020	B.1.243	Alameda County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-13743/2020	B.1.243	Alameda County	2020-09-10	2020	37
hCoV-19/USA/CA-CZB-13746/2020	B.1.243	Alameda County	2020-09-12	2020	37
hCoV-19/USA/CA-CZB-11163/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11165/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11166/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11167/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11169/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11170/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11171/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11172/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11174/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11175/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11176/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11178/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11179/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11181/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11182/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11183/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11184/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11186/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11187/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11188/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11180/2020	B.1.243	Alameda County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-11185/2020	B.1.243	Alameda County	2020-09-16	2020	38
hCoV-19/USA/CA-CZB-11190/2020	B.1.243	Alameda County	2020-09-16	2020	38
hCoV-19/USA/CA-CZB-13757/2020	B.1.243	Alameda County	2020-09-16	2020	38
hCoV-19/USA/CA-CZB-13766/2020	B.1.243	Alameda County	2020-09-18	2020	38
hCoV-19/USA/CA-CZB-13772/2020	B.1.243	Alameda County	2020-09-20	2020	39
hCoV-19/USA/CA-CZB-13778/2020	B.1.243	Alameda County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-13779/2020	B.1.243	Alameda County	2020-09-22	2020	39
hCoV-19/USA/CA-CZB-13793/2020	B.1.243	Alameda County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-11852/2020	B.1.243	Alameda County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11854/2020	B.1.243	Alameda County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11856/2020	B.1.243	Alameda County	2020-10-02	2020	40
hCoV-19/USA/CA-CZB-11865/2020	B.1.243	Alameda County	2020-10-04	2020	41
hCoV-19/USA/CA-CZB-11866/2020	B.1.243	Alameda County	2020-10-04	2020	41
hCoV-19/USA/CA-CZB-14425/2020	B.1.243	Alameda County	2020-11-05	2020	45
hCoV-19/USA/CA-CZB-19434/2021	B.1.243	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19427/2021	B.1.243	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19426/2021	B.1.243	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19421/2021	B.1.243	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19456/2021	B.1.243	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19442/2021	B.1.243	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19448/2021	B.1.311	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-13068/2020	B.1.320	Alameda County	2020-05-04	2020	19
hCoV-19/USA/CA-CZB-13029/2020	B.1.320	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13030/2020	B.1.320	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13036/2020	B.1.320	Alameda County	2020-05-14	2020	20
hCoV-19/USA/CA-CZB-14128/2020	B.1.320	Alameda County	2020-05-25	2020	22
hCoV-19/USA/CA-CZB-11108/2020	B.1.320	Alameda County	2020-06-01	2020	23
hCoV-19/USA/CA-CZB-11109/2020	B.1.320	Alameda County	2020-06-01	2020	23
hCoV-19/USA/CA-CZB-14002/2020	B.1.320	Alameda County	2020-06-10	2020	24
hCoV-19/USA/CA-CZB-13997/2020	B.1.320	Alameda County	2020-06-12	2020	24
hCoV-19/USA/CA-CZB-14094/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14092/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14097/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-13937/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14078/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-13944/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-13938/2020	B.1.320	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14069/2020	B.1.320	Alameda County	2020-06-24	2020	26
hCoV-19/USA/CA-CZB-14061/2020	B.1.320	Alameda County	2020-06-26	2020	26
hCoV-19/USA/CA-CZB-14403/2020	B.1.320	Alameda County	2020-06-28	2020	27
hCoV-19/USA/CA-CZB-14404/2020	B.1.320	Alameda County	2020-06-28	2020	27
hCoV-19/USA/CA-CZB-14405/2020	B.1.320	Alameda County	2020-06-28	2020	27
hCoV-19/USA/CA-CZB-14397/2020	B.1.320	Alameda County	2020-07-02	2020	27
hCoV-19/USA/CA-CZB-14031/2020	B.1.320	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14030/2020	B.1.320	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14033/2020	B.1.320	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14034/2020	B.1.320	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14044/2020	B.1.320	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14247/2020	B.1.320	Alameda County	2020-08-28	2020	35
hCoV-19/USA/CA-CZB-19435/2021	B.1.324	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-13814/2020	B.1.336	Alameda County	2020-08-17	2020	34
hCoV-19/USA/CA-CZB-14054/2020	B.1.343	Alameda County	2020-06-28	2020	27
hCoV-19/USA/CA-CZB-14053/2020	B.1.343	Alameda County	2020-06-28	2020	27
hCoV-19/USA/CA-CZB-14354/2020	B.1.348	Alameda County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-11861/2020	B.1.36	Alameda County	2020-10-04	2020	41
hCoV-19/USA/CA-CZB-14356/2020	B.1.361	Alameda County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-13805/2020	B.1.361	Alameda County	2020-08-17	2020	34
hCoV-19/USA/CA-CZB-13804/2020	B.1.361	Alameda County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-14414/2020	B.1.363	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-13969/2020	B.1.369	Alameda County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-13946/2020	B.1.369	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14052/2020	B.1.369	Alameda County	2020-06-27	2020	26
hCoV-19/USA/CA-CZB-14381/2020	B.1.369	Alameda County	2020-07-07	2020	28
hCoV-19/USA/CA-CZB-14418/2020	B.1.369	Alameda County	2020-07-08	2020	28
hCoV-19/USA/CA-CZB-14029/2020	B.1.369	Alameda County	2020-07-09	2020	28
hCoV-19/USA/CA-CZB-14020/2020	B.1.369	Alameda County	2020-07-12	2020	29
hCoV-19/USA/CA-CZB-14349/2020	B.1.369	Alameda County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-14335/2020	B.1.369	Alameda County	2020-07-23	2020	30
hCoV-19/USA/CA-CZB-13816/2020	B.1.369	Alameda County	2020-08-17	2020	34
hCoV-19/USA/CA-CZB-13412/2020	B.1.369	Alameda County	2020-09-02	2020	36
hCoV-19/USA/CA-CZB-13452/2020	B.1.369	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-13738/2020	B.1.369	Alameda County	2020-09-09	2020	37
hCoV-19/USA/CA-CZB-13763/2020	B.1.369	Alameda County	2020-09-17	2020	38
hCoV-19/USA/CA-CZB-11189/2020	B.1.369	Alameda County	2020-09-19	2020	38
hCoV-19/USA/CA-CZB-11694/2020	B.1.369	Alameda County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11850/2020	B.1.369	Alameda County	2020-09-30	2020	40
hCoV-19/USA/CA-CZB-14087/2020	B.1.390	Alameda County	2020-06-23	2020	26
hCoV-19/USA/CA-CZB-13854/2020	B.1.397	Alameda County	2020-08-16	2020	34
hCoV-19/USA/CA-CZB-13867/2020	B.1.397	Alameda County	2020-08-20	2020	34
hCoV-19/USA/CA-CZB-14289/2020	B.1.398	Alameda County	2020-08-27	2020	35
hCoV-19/USA/CA-CZB-13919/2020	B.1.402	Alameda County	2020-08-05	2020	32
hCoV-19/USA/CA-CZB-13917/2020	B.1.402	Alameda County	2020-08-06	2020	32
hCoV-19/USA/CA-CZB-13386/2020	B.1.402	Alameda County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-13385/2020	B.1.402	Alameda County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-13874/2020	B.1.403	Alameda County	2020-08-13	2020	33
hCoV-19/USA/CA-CZB-13383/2020	B.1.403	Alameda County	2020-08-26	2020	35
hCoV-19/USA/CA-CZB-14277/2020	B.1.403	Alameda County	2020-08-27	2020	35
hCoV-19/USA/CA-CZB-14243/2020	B.1.403	Alameda County	2020-08-27	2020	35
hCoV-19/USA/CA-CZB-13777/2020	B.1.403	Alameda County	2020-09-22	2020	39
hCoV-19/USA/CA-CZB-13790/2020	B.1.404	Alameda County	2020-09-24	2020	39
hCoV-19/USA/CA-CZB-19407/2021	B.1.404	Alameda County	2021-01-16	2021	2
hCoV-19/USA/CA-CZB-19431/2021	B.1.405	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19438/2021	B.1.427	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19433/2021	B.1.427	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19418/2021	B.1.427	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19414/2021	B.1.427	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19462/2021	B.1.427	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19459/2021	B.1.427	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19458/2021	B.1.427	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19455/2021	B.1.427	Alameda County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-19398/2020	B.1.429	Alameda County	2020-12-20	2020	52
hCoV-19/USA/CA-CZB-19400/2020	B.1.429	Alameda County	2020-12-29	2020	53
hCoV-19/USA/CA-CZB-19444/2021	B.1.429	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19429/2021	B.1.429	Alameda County	2021-01-04	2021	1
hCoV-19/USA/CA-CZB-19470/2021	B.1.429	Alameda County	2021-01-12	2021	2
hCoV-19/USA/CA-CZB-14377/2020	B.1.452	Alameda County	2020-07-07	2020	28
hCoV-19/USA/CA-CZB-14378/2020	B.1.452	Alameda County	2020-07-07	2020	28
hCoV-19/USA/CA-CZB-1273/2020	B.1.453	Alameda County	2020-04-14	2020	16
hCoV-19/USA/CA-CZB-1396/2020	B.1.453	Alameda County	2020-04-19	2020	17
hCoV-19/USA/CA-CZB-1401/2020	B.1.453	Alameda County	2020-04-19	2020	17
hCoV-19/USA/CA-CZB-13356/2020	B.1.453	Alameda County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-13354/2020	B.1.453	Alameda County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-13347/2020	B.1.453	Alameda County	2020-05-01	2020	18
hCoV-19/USA/CA-CZB-13344/2020	B.1.453	Alameda County	2020-05-02	2020	18
hCoV-19/USA/CA-CZB-13341/2020	B.1.453	Alameda County	2020-05-02	2020	18
hCoV-19/USA/CA-CZB-13342/2020	B.1.453	Alameda County	2020-05-02	2020	18
hCoV-19/USA/CA-CZB-13343/2020	B.1.453	Alameda County	2020-05-02	2020	18
hCoV-19/USA/CA-CZB-13073/2020	B.1.453	Alameda County	2020-05-03	2020	19
hCoV-19/USA/CA-CZB-13082/2020	B.1.453	Alameda County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-13083/2020	B.1.453	Alameda County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-13085/2020	B.1.453	Alameda County	2020-05-08	2020	19
hCoV-19/USA/CA-CZB-13086/2020	B.1.453	Alameda County	2020-05-08	2020	19
hCoV-19/USA/CA-CZB-13089/2020	B.1.453	Alameda County	2020-05-08	2020	19
hCoV-19/USA/CA-CZB-13025/2020	B.1.453	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13381/2020	B.1.453	Alameda County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-13380/2020	B.1.453	Alameda County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-13026/2020	B.1.453	Alameda County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-13095/2020	B.1.453	Alameda County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-13096/2020	B.1.453	Alameda County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-13382/2020	B.1.453	Alameda County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-13099/2020	B.1.453	Alameda County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-13374/2020	B.1.453	Alameda County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-13037/2020	B.1.453	Alameda County	2020-05-14	2020	20
hCoV-19/USA/CA-CZB-13039/2020	B.1.453	Alameda County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-13046/2020	B.1.453	Alameda County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-13054/2020	B.1.453	Alameda County	2020-05-16	2020	20
hCoV-19/USA/CA-CZB-13058/2020	B.1.453	Alameda County	2020-05-16	2020	20
hCoV-19/USA/CA-CZB-13065/2020	B.1.453	Alameda County	2020-05-16	2020	20
hCoV-19/USA/CA-CZB-13052/2020	B.1.453	Alameda County	2020-05-17	2020	21
hCoV-19/USA/CA-CZB-13061/2020	B.1.453	Alameda County	2020-05-17	2020	21
hCoV-19/USA/CA-CZB-13062/2020	B.1.453	Alameda County	2020-05-17	2020	21
hCoV-19/USA/CA-CZB-14123/2020	B.1.453	Alameda County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-14115/2020	B.1.453	Alameda County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-11132/2020	B.1.453	Alameda County	2020-05-23	2020	21
hCoV-19/USA/CA-CZB-14103/2020	B.1.453	Alameda County	2020-05-23	2020	21
hCoV-19/USA/CA-CZB-14144/2020	B.1.453	Alameda County	2020-05-23	2020	21
hCoV-19/USA/CA-CZB-14127/2020	B.1.453	Alameda County	2020-05-23	2020	21
hCoV-19/USA/CA-CZB-14114/2020	B.1.453	Alameda County	2020-05-24	2020	22
hCoV-19/USA/CA-CZB-14137/2020	B.1.453	Alameda County	2020-05-25	2020	22
hCoV-19/USA/CA-CZB-14126/2020	B.1.453	Alameda County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-14138/2020	B.1.453	Alameda County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-14099/2020	B.1.453	Alameda County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-14124/2020	B.1.453	Alameda County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-14109/2020	B.1.453	Alameda County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-14129/2020	B.1.453	Alameda County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-14131/2020	B.1.453	Alameda County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-14098/2020	B.1.453	Alameda County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-11114/2020	B.1.453	Alameda County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-11121/2020	B.1.453	Alameda County	2020-05-29	2020	22
hCoV-19/USA/CA-CZB-11123/2020	B.1.453	Alameda County	2020-05-29	2020	22
hCoV-19/USA/CA-CZB-11126/2020	B.1.453	Alameda County	2020-05-30	2020	22
hCoV-19/USA/CA-CZB-11129/2020	B.1.453	Alameda County	2020-05-30	2020	22
hCoV-19/USA/CA-CZB-11112/2020	B.1.453	Alameda County	2020-06-03	2020	23
hCoV-19/USA/CA-CZB-14012/2020	B.1.453	Alameda County	2020-06-06	2020	23
hCoV-19/USA/CA-CZB-14008/2020	B.1.453	Alameda County	2020-06-08	2020	24
hCoV-19/USA/CA-CZB-13999/2020	B.1.453	Alameda County	2020-06-10	2020	24
hCoV-19/USA/CA-CZB-13990/2020	B.1.453	Alameda County	2020-06-15	2020	25
hCoV-19/USA/CA-CZB-13986/2020	B.1.453	Alameda County	2020-06-16	2020	25
hCoV-19/USA/CA-CZB-13984/2020	B.1.453	Alameda County	2020-06-16	2020	25
hCoV-19/USA/CA-CZB-13963/2020	B.1.453	Alameda County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-13966/2020	B.1.453	Alameda County	2020-06-19	2020	25
hCoV-19/USA/CA-CZB-13956/2020	B.1.453	Alameda County	2020-06-21	2020	26
hCoV-19/USA/CA-CZB-13949/2020	B.1.453	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-13947/2020	B.1.453	Alameda County	2020-06-22	2020	26
hCoV-19/USA/CA-CZB-14082/2020	B.1.453	Alameda County	2020-06-23	2020	26
hCoV-19/USA/CA-CZB-14067/2020	B.1.453	Alameda County	2020-06-24	2020	26
hCoV-19/USA/CA-CZB-14068/2020	B.1.453	Alameda County	2020-06-24	2020	26
hCoV-19/USA/CA-CZB-14074/2020	B.1.453	Alameda County	2020-06-25	2020	26
hCoV-19/USA/CA-CZB-14073/2020	B.1.453	Alameda County	2020-06-25	2020	26
hCoV-19/USA/CA-CZB-14072/2020	B.1.453	Alameda County	2020-06-26	2020	26
hCoV-19/USA/CA-CZB-14064/2020	B.1.453	Alameda County	2020-06-26	2020	26
hCoV-19/USA/CA-CZB-14060/2020	B.1.453	Alameda County	2020-06-26	2020	26
hCoV-19/USA/CA-CZB-14062/2020	B.1.453	Alameda County	2020-06-26	2020	26
hCoV-19/USA/CA-CZB-14058/2020	B.1.453	Alameda County	2020-06-27	2020	26
hCoV-19/USA/CA-CZB-14059/2020	B.1.453	Alameda County	2020-06-27	2020	26
hCoV-19/USA/CA-CZB-14388/2020	B.1.453	Alameda County	2020-06-29	2020	27
hCoV-19/USA/CA-CZB-14399/2020	B.1.453	Alameda County	2020-07-03	2020	27
hCoV-19/USA/CA-CZB-14022/2020	B.1.453	Alameda County	2020-07-10	2020	28
hCoV-19/USA/CA-CZB-14344/2020	B.1.453	Alameda County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-13864/2020	B.1.453	Alameda County	2020-08-14	2020	33
hCoV-19/USA/CA-CZB-13786/2020	B.1.453	Alameda County	2020-09-22	2020	39
hCoV-19/USA/CA-CZB-1275/2020	B.1.503	Alameda County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-13340/2020	B.1.503	Alameda County	2020-05-02	2020	18
hCoV-19/USA/CA-CZB-13087/2020	B.1.503	Alameda County	2020-05-08	2020	19
hCoV-19/USA/CA-CZB-13021/2020	B.1.503	Alameda County	2020-05-10	2020	20
hCoV-19/USA/CA-CZB-13023/2020	B.1.503	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13027/2020	B.1.503	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13028/2020	B.1.503	Alameda County	2020-05-11	2020	20
hCoV-19/USA/CA-CZB-13100/2020	B.1.503	Alameda County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-13043/2020	B.1.503	Alameda County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-13045/2020	B.1.503	Alameda County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-13059/2020	B.1.503	Alameda County	2020-05-16	2020	20
hCoV-19/USA/CA-CZB-13366/2020	B.1.503	Alameda County	2020-05-19	2020	21
hCoV-19/USA/CA-CZB-14120/2020	B.1.503	Alameda County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-14136/2020	B.1.503	Alameda County	2020-05-24	2020	22
hCoV-19/USA/CA-CZB-14132/2020	B.1.503	Alameda County	2020-05-25	2020	22
hCoV-19/USA/CA-CZB-11118/2020	B.1.503	Alameda County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-11124/2020	B.1.503	Alameda County	2020-05-29	2020	22
hCoV-19/USA/CA-CZB-11105/2020	B.1.503	Alameda County	2020-05-31	2020	23
hCoV-19/USA/CA-CZB-13981/2020	B.1.503	Alameda County	2020-06-16	2020	25
