county	lineage	collection_date	MMWRweek	count_in_MMWRweek
Santa Clara County	B.1.399	2020-10-15	42	4
Santa Clara County	B.1.399	2020-10-16	42	2
Santa Clara County	B.1.399	2020-10-18	43	4
Santa Clara County	B.1.399	2020-10-19	43	7
Santa Clara County	B.1.399	2020-10-26	44	4
Santa Clara County	B.1.399	2020-10-29	44	5
Santa Clara County	B.1.399	2020-11-02	45	19
Santa Clara County	B.1.399	2020-11-03	45	1
Santa Clara County	B.1.399	2020-11-05	45	2
Santa Clara County	B.1.399	2020-11-06	45	1
Santa Clara County	B.1.399	2020-11-09	46	1
Santa Clara County	B.1.399	2020-11-11	46	1
Santa Clara County	B.1.399	2020-11-18	47	1
Santa Clara County	B.1.399	2020-11-19	47	1
Santa Clara County	B.1.399	2020-11-22	48	4
Santa Clara County	B.1.399	2020-11-29	49	2
Santa Clara County	B.1.400	2020-06-16	25	1
Santa Clara County	B.1.400	2020-07-21	30	1
Santa Clara County	B.1.400	2020-07-22	30	2
Santa Clara County	B.1.400	2020-08-25	35	1
Santa Clara County	B.1.400	2020-08-26	35	1
Santa Clara County	B.1.400	2020-08-31	36	1
Santa Clara County	B.1.400	2020-09-02	36	1
Santa Clara County	B.1.400	2020-12-07	50	1
Santa Clara County	B.1.400	2020-12-18	51	1
Santa Clara County	B.1.402	2020-09-02	36	1
Santa Clara County	B.1.402	2020-09-25	39	1
Santa Clara County	B.1.402	2020-11-11	46	1
Santa Clara County	B.1.402	2020-11-23	48	6
Santa Clara County	B.1.402	2020-11-24	48	1
Santa Clara County	B.1.402	2020-11-29	49	3
Santa Clara County	B.1.402	2020-12-02	49	1
Santa Clara County	B.1.403	2020-04-07	15	1
Santa Clara County	B.1.403	2020-07-21	30	1
Santa Clara County	B.1.403	2020-07-29	31	1
Santa Clara County	B.1.404	2020-10-14	42	2
Santa Clara County	B.1.404	2020-10-28	44	1
Santa Clara County	B.1.404	2020-11-04	45	1
Santa Clara County	B.1.404	2020-12-07	50	1
Santa Clara County	B.1.404	2020-12-08	50	1
Santa Clara County	B.1.404	2020-12-09	50	2
Santa Clara County	B.1.409	2020-12-17	51	1
Santa Clara County	B.1.420	2020-12-02	49	1
Santa Clara County	B.1.423	2020-11-13	46	1
Santa Clara County	B.1.427	2020-11-18	47	3
Santa Clara County	B.1.427	2020-11-22	48	2
Santa Clara County	B.1.427	2020-11-23	48	1
Santa Clara County	B.1.427	2020-11-24	48	9
Santa Clara County	B.1.427	2020-11-28	48	2
Santa Clara County	B.1.427	2020-11-29	49	2
Santa Clara County	B.1.427	2020-11-30	49	2
Santa Clara County	B.1.427	2020-12-02	49	11
Santa Clara County	B.1.427	2020-12-05	49	1
Santa Clara County	B.1.427	2020-12-07	50	2
Santa Clara County	B.1.427	2020-12-09	50	5
Santa Clara County	B.1.427	2020-12-10	50	1
Santa Clara County	B.1.427	2020-12-11	50	4
Santa Clara County	B.1.427	2020-12-14	51	7
Santa Clara County	B.1.427	2020-12-15	51	4
Santa Clara County	B.1.427	2020-12-16	51	5
Santa Clara County	B.1.427	2020-12-17	51	3
Santa Clara County	B.1.427	2020-12-18	51	4
Santa Clara County	B.1.427	2020-12-20	52	1
Santa Clara County	B.1.427	2020-12-21	52	3
Santa Clara County	B.1.427	2020-12-22	52	1
Santa Clara County	B.1.427	2020-12-23	52	2
Santa Clara County	B.1.427	2020-12-24	52	1
Santa Clara County	B.1.427	2020-12-26	52	1
Santa Clara County	B.1.427	2020-12-28	53	5
Santa Clara County	B.1.427	2020-12-29	53	1
Santa Clara County	B.1.427	2020-12-30	53	1
Santa Clara County	B.1.427	2021-01-02	53	2
Santa Clara County	B.1.427	2021-01-06	1	1
Santa Clara County	B.1.427	2021-01-10	2	9
Santa Clara County	B.1.427	2021-01-11	2	2
Santa Clara County	B.1.427	2021-01-12	2	16
Santa Clara County	B.1.427	2021-01-13	2	9
Santa Clara County	B.1.427	2021-01-14	2	4
Santa Clara County	B.1.427	2021-01-15	2	18
Santa Clara County	B.1.427	2021-01-16	2	2
Santa Clara County	B.1.427	2021-01-17	3	1
Santa Clara County	B.1.427	2021-01-18	3	4
Santa Clara County	B.1.427	2021-01-19	3	4
Santa Clara County	B.1.429	2020-11-11	46	2
Santa Clara County	B.1.429	2020-11-18	47	1
Santa Clara County	B.1.429	2020-11-19	47	2
Santa Clara County	B.1.429	2020-11-23	48	2
Santa Clara County	B.1.429	2020-11-24	48	1
Santa Clara County	B.1.429	2020-11-25	48	1
Santa Clara County	B.1.429	2020-11-28	48	4
Santa Clara County	B.1.429	2020-12-01	49	1
Santa Clara County	B.1.429	2020-12-02	49	16
Santa Clara County	B.1.429	2020-12-03	49	1
Santa Clara County	B.1.429	2020-12-06	50	1
Santa Clara County	B.1.429	2020-12-08	50	1
Santa Clara County	B.1.429	2020-12-09	50	8
Santa Clara County	B.1.429	2020-12-10	50	1
Santa Clara County	B.1.429	2020-12-11	50	1
Santa Clara County	B.1.429	2020-12-13	51	1
Santa Clara County	B.1.429	2020-12-15	51	2
Santa Clara County	B.1.429	2020-12-16	51	4
Santa Clara County	B.1.429	2020-12-17	51	1
Santa Clara County	B.1.429	2020-12-18	51	1
Santa Clara County	B.1.429	2020-12-21	52	1
Santa Clara County	B.1.429	2020-12-22	52	1
Santa Clara County	B.1.429	2020-12-23	52	2
Santa Clara County	B.1.429	2020-12-24	52	1
Santa Clara County	B.1.429	2020-12-27	53	2
Santa Clara County	B.1.429	2020-12-28	53	3
Santa Clara County	B.1.429	2020-12-31	53	2
Santa Clara County	B.1.429	2021-01-01	53	1
Santa Clara County	B.1.429	2021-01-02	53	1
Santa Clara County	B.1.429	2021-01-03	1	4
Santa Clara County	B.1.429	2021-01-04	1	1
Santa Clara County	B.1.429	2021-01-11	2	2
Santa Clara County	B.1.429	2021-01-12	2	1
Santa Clara County	B.1.429	2021-01-14	2	4
Santa Clara County	B.1.429	2021-01-16	2	1
Santa Clara County	B.1.443	2020-05-14	20	1
Santa Clara County	B.1.443	2020-06-21	26	1
Santa Clara County	B.1.452	2020-03-31	14	1
Santa Clara County	B.1.452	2020-05-13	20	2
Santa Clara County	B.1.452	2020-05-15	20	1
Santa Clara County	B.1.452	2020-05-16	20	1
Santa Clara County	B.1.452	2020-05-17	21	2
Santa Clara County	B.1.452	2020-05-18	21	1
Santa Clara County	B.1.452	2020-05-19	21	2
Santa Clara County	B.1.452	2020-05-30	22	1
Santa Clara County	B.1.452	2020-06-08	24	1
Santa Clara County	B.1.452	2020-06-09	24	1
Santa Clara County	B.1.452	2020-06-17	25	1
Santa Clara County	B.1.452	2020-06-29	27	2
Santa Clara County	B.1.452	2020-06-30	27	2
Santa Clara County	B.1.452	2020-07-09	28	1
Santa Clara County	B.1.452	2020-07-21	30	1
Santa Clara County	B.1.453	2020-05-15	20	1
Santa Clara County	B.1.453	2020-05-19	21	1
Santa Clara County	B.1.453	2020-05-20	21	1
Santa Clara County	B.1.453	2020-06-03	23	1
Santa Clara County	B.1.453	2020-06-07	24	2
Santa Clara County	B.1.453	2020-06-23	26	1
Santa Clara County	B.1.453	2020-06-30	27	1
Santa Clara County	B.1.453	2020-09-30	40	1
Santa Clara County	B.1.453	2020-10-06	41	1
Santa Clara County	B.1.453	2020-10-21	43	3
Santa Clara County	B.1.453	2020-11-18	47	1
Santa Clara County	B.1.503	2020-04-11	15	1
Santa Clara County	B.1.503	2020-04-16	16	1
Santa Clara County	B.1.503	2020-04-17	16	2
Santa Clara County	B.1.503	2020-04-22	17	2
Santa Clara County	B.1.503	2020-04-30	18	1
Santa Clara County	B.1.503	2020-05-05	19	1
Santa Clara County	B.1.503	2020-05-10	20	1
Santa Clara County	B.1.503	2020-05-12	20	2
Santa Clara County	B.1.503	2020-05-13	20	1
Santa Clara County	B.1.503	2020-05-14	20	1
Santa Clara County	B.1.503	2020-05-16	20	1
Santa Clara County	B.1.503	2020-05-17	21	1
Santa Clara County	B.1.503	2020-05-18	21	3
Santa Clara County	B.1.503	2020-05-19	21	1
Santa Clara County	B.1.503	2020-05-20	21	3
Santa Clara County	B.1.503	2020-05-22	21	4
Santa Clara County	B.1.503	2020-05-25	22	1
Santa Clara County	B.1.503	2020-05-31	23	1
Santa Clara County	B.1.503	2020-06-02	23	2
Santa Clara County	B.1.503	2020-06-03	23	1
Santa Clara County	B.1.503	2020-06-04	23	4
Santa Clara County	B.1.503	2020-06-05	23	2
Santa Clara County	B.1.503	2020-06-08	24	1
Santa Clara County	B.1.503	2020-06-10	24	2
Santa Clara County	B.1.503	2020-06-14	25	2
Santa Clara County	B.1.503	2020-06-16	25	1
Santa Clara County	B.1.503	2020-06-17	25	4
Santa Clara County	B.1.503	2020-06-19	25	1
Santa Clara County	B.1.503	2020-06-20	25	1
Santa Clara County	B.1.503	2020-06-21	26	2
Santa Clara County	B.1.503	2020-06-23	26	1
Santa Clara County	B.1.503	2020-06-30	27	1
Santa Clara County	B.1.503	2020-07-11	28	1
Santa Clara County	B.1.503	2020-07-16	29	1
Santa Clara County	B.1.503	2020-07-22	30	1
Santa Clara County	B.1.503	2020-09-01	36	2
Santa Clara County	B.1.509	2020-05-21	21	1
Santa Clara County	B.1.518	2020-06-10	24	1
Santa Clara County	B.1.521	2020-04-06	15	1
Santa Clara County	B.1.523	2020-11-04	45	1
Santa Clara County	B.1.523	2020-12-06	50	1
Santa Clara County	B.1.523	2020-12-09	50	1
Santa Clara County	B.1.523	2020-12-18	51	1
Santa Clara County	B.1.9	2020-04-04	14	1
Santa Clara County	B.19	2020-03-29	14	1
Santa Clara County	B.19	2020-03-31	14	1
Santa Clara County	B.19	2020-04-01	14	3
Santa Clara County	B.19	2020-04-02	14	1
Santa Clara County	B.19	2020-04-03	14	4
Santa Clara County	B.19	2020-04-04	14	1
Santa Clara County	B.19	2020-04-05	15	6
Santa Clara County	B.19	2020-04-06	15	3
Santa Clara County	B.19	2020-04-07	15	2
Santa Clara County	B.19	2020-04-09	15	1
Santa Clara County	B.19	2020-04-19	17	1
Santa Clara County	B.19	2020-04-26	18	1
Santa Clara County	B.19	2020-05-13	20	1
Santa Clara County	B.20	2020-04-01	14	1
Santa Clara County	B.20	2020-04-03	14	1
Santa Clara County	B.20	2020-04-04	14	1
Santa Clara County	B.20	2020-04-05	15	3
Santa Clara County	B.20	2020-04-06	15	2
Santa Clara County	B.20	2020-04-08	15	12
Santa Clara County	B.20	2020-04-09	15	5
Santa Clara County	B.20	2020-04-10	15	1
Santa Clara County	B.20	2020-04-11	15	8
Santa Clara County	B.20	2020-04-13	16	1
Santa Clara County	B.20	2020-04-14	16	1
Santa Clara County	B.20	2020-05-01	18	3
Santa Clara County	B.20	2020-05-13	20	3
Santa Clara County	B.3	2020-04-04	14	1
Santa Clara County	B.46	2020-04-11	15	1
Santa Clara County	B.46	2020-04-12	16	27
Santa Clara County	B.46	2020-04-13	16	12
Santa Clara County	B.46	2020-04-16	16	1
Santa Clara County	B.46	2020-04-17	16	1
Santa Clara County	B.46	2020-04-24	17	1
Santa Clara County	B.46	2020-05-05	19	1
Santa Clara County	B.46	2020-05-06	19	1
Santa Clara County	B.46	2020-05-13	20	1
Santa Clara County	B.6	2020-04-04	14	1
Sonoma county	A.1	2020-05-09	19	1
Sonoma county	B.1	2020-04-29	18	3
Sonoma county	B.1	2020-05-01	18	1
Sonoma county	B.1.1.167	2020-05-28	22	1
Sonoma county	B.1.106	2020-05-01	18	1
Sonoma county	B.1.239	2020-05-25	22	1
Sonoma county	B.1.243	2020-05-22	21	3
Sonoma county	B.1.243	2020-05-26	22	1
Sonoma county	B.1.400	2020-05-03	19	1
Sonoma county	B.1.400	2020-05-15	20	2
Sonoma county	B.1.400	2020-05-18	21	1
Sonoma county	B.1.400	2020-05-19	21	2
Sonoma county	B.1.400	2020-05-20	21	1
Tulare County	B.1	2020-05-14	20	4
Tulare County	B.1	2020-05-26	22	2
Tulare County	B.1.2	2020-10-02	40	1
Tulare County	B.1.2	2020-10-22	43	1
Tulare County	B.1.2	2020-10-23	43	1
Tulare County	B.1.2	2020-10-26	44	1
Tulare County	B.1.240	2020-10-06	41	1
Tulare County	B.1.243	2020-09-21	39	1
Tulare County	B.1.243	2020-09-22	39	1
Tulare County	B.1.243	2020-10-02	40	1
Tulare County	B.1.369	2020-09-29	40	2
Tuolumne County	B.1	2020-08-21	34	1
Tuolumne County	B.1.243	2020-07-13	29	1
Tuolumne County	B.1.243	2020-08-22	34	1
Ventura County	A.1	2020-03-17	12	1
Ventura County	A.1	2020-03-18	12	1
Ventura County	B	2020-03-20	12	1
Ventura County	B.1	2020-03-09	11	1
Ventura County	B.1	2020-03-16	12	1
Ventura County	B.1	2020-03-20	12	1
Ventura County	B.1	2020-03-23	13	2
Ventura County	B.1	2020-03-25	13	3
Ventura County	B.1	2020-03-27	13	1
Ventura County	B.1	2020-03-29	14	1
Ventura County	B.1	2020-04-01	14	1
Ventura County	B.1	2020-04-05	15	2
Ventura County	B.1	2020-04-08	15	1
Ventura County	B.1	2020-04-20	17	1
Ventura County	B.1	2020-04-28	18	2
Ventura County	B.1	2020-04-30	18	2
Ventura County	B.1	2020-05-02	18	2
Ventura County	B.1	2020-05-08	19	1
Ventura County	B.1	2020-05-13	20	1
Ventura County	B.1	2020-05-15	20	1
Ventura County	B.1	2020-06-18	25	1
Ventura County	B.1.1.1	2020-06-12	24	1
Ventura County	B.1.1.174	2020-04-01	14	1
Ventura County	B.1.1.287	2020-05-24	22	1
Ventura County	B.1.1.61	2020-04-29	18	1
Ventura County	B.1.1.70	2020-04-12	16	2
Ventura County	B.1.1.70	2020-04-21	17	1
Ventura County	B.1.1.70	2020-04-23	17	1
Ventura County	B.1.163	2020-04-07	15	1
Ventura County	B.1.163	2020-04-14	16	2
Ventura County	B.1.163	2020-04-23	17	1
Ventura County	B.1.163	2020-04-25	17	1
Ventura County	B.1.163	2020-04-27	18	1
Ventura County	B.1.166	2020-03-30	14	1
Ventura County	B.1.166	2020-04-02	14	2
Ventura County	B.1.241	2020-05-05	19	1
Ventura County	B.1.243	2020-05-16	20	1
Ventura County	B.1.243	2020-06-04	23	1
Ventura County	B.1.243	2020-06-05	23	1
Ventura County	B.1.243	2020-06-14	25	1
Ventura County	B.1.243	2020-06-28	27	1
Ventura County	B.1.320	2020-03-13	11	1
Ventura County	B.1.320	2020-04-15	16	1
Ventura County	B.1.320	2020-04-22	17	1
Ventura County	B.1.320	2020-04-28	18	1
Ventura County	B.1.320	2020-04-29	18	1
Ventura County	B.1.320	2020-05-01	18	1
Ventura County	B.1.320	2020-05-03	19	1
Ventura County	B.1.320	2020-05-06	19	2
Ventura County	B.1.320	2020-05-07	19	1
Ventura County	B.1.320	2020-05-11	20	7
Ventura County	B.1.320	2020-05-12	20	1
Ventura County	B.1.320	2020-06-04	23	7
Ventura County	B.1.320	2020-06-05	23	3
Ventura County	B.1.320	2020-06-07	24	1
Ventura County	B.1.369	2020-05-13	20	1
Ventura County	B.1.369	2020-05-30	22	1
Ventura County	B.1.521	2020-05-26	22	1
